hotel_name,price_per_night,timestamp
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 13:20:01.418102
Jewel Paradise Cove Resort & Spa, 266,2019-04-23 13:20:01.418102
Luxury Bahia Principe Runaway Bay, 409,2019-04-23 13:20:01.418102
Jamaica Inn, 248,2019-04-23 13:20:01.418102
The Blue House Boutique Bed & Breakfast, 183,2019-04-23 13:20:01.418102
Grand Bahia Principe Jamaica, 354,2019-04-23 13:20:01.418102
Jewel Paradise Cove Resort & Spa, 266,2019-04-23 13:20:01.418102
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 13:20:01.418102
Chrisanns Beach Resort, 85,2019-04-23 13:20:01.418102
Cardiff Hotel & Spa, 135,2019-04-23 13:20:01.418102
Silver Creek Resort, 91,2019-04-23 13:20:01.418102
Piper's Cove Resort, 119,2019-04-23 13:20:01.418102
Whispering Seas Jamaica, 246,2019-04-23 13:20:01.418102
HotBox Jamaica Bud & Breakfast, 76,2019-04-23 13:20:01.418102
Moon Palace Jamaica, 505,2019-04-23 13:20:01.418102
Franklyn D. Resort & Spa, 660,2019-04-23 13:20:01.418102
Reggae Hostel Ocho Rios, 45,2019-04-23 13:20:01.418102
Kaz Kreol Beach Lodge, 65,2019-04-23 13:20:01.418102
Hibiscus Lodge Hotel, 117,2019-04-23 13:20:01.418102
Silver Seas Resort Hotel, 82,2019-04-23 13:20:01.418102
Casa De Shalom, 93,2019-04-23 13:20:01.418102
Pineapple Court Hotel, 81,2019-04-23 13:20:01.418102
Club Ambiance,0,2019-04-23 13:20:01.418102
The Lion House Jamaica, 41,2019-04-23 13:20:01.418102
Villa Sonate, 85,2019-04-23 13:20:01.418102
Turtle Beach Towers, 152,2019-04-23 13:20:01.418102
Teresinajamaica, 84,2019-04-23 13:20:01.418102
Jewel Runaway Bay Beach & Golf Resort,0,2019-04-23 13:20:01.418102
Couples Sans Souci,0,2019-04-23 13:20:01.418102
Couples Tower Isle,0,2019-04-23 13:20:01.418102
Hermosa Cove - Jamaica's Villa Hotel,0,2019-04-23 13:20:01.418102
Sandals Ochi Beach Resort,0,2019-04-23 13:20:01.418102
