hotel_name,price_per_night,timestamp
LUX* Belle Mare, 356,2019-04-26 05:20:02.172920
"Shangri-La’s Le Touessrok Resort & Spa, Mauritius", 303,2019-04-26 05:20:02.172920
Anelia Resort & Spa, 153,2019-04-26 05:20:02.172920
LUX* Le Morne, 430,2019-04-26 05:20:02.172920
LUX* Grand Gaube,0,2019-04-26 05:20:02.172920
Merville Beach Hotel, 135,2019-04-26 05:20:02.172920
Sands Suites Resort & Spa, 233,2019-04-26 05:20:02.172920
Zilwa Attitude, 174,2019-04-26 05:20:02.172920
Outrigger Mauritius Beach Resort, 163,2019-04-26 05:20:02.172920
Le Suffren Hotel & Marina, 171,2019-04-26 05:20:02.172920
InterContinental Mauritius Resort Balaclava Fort, 366,2019-04-26 05:20:02.172920
Long Beach Mauritius, 429,2019-04-26 05:20:02.172920
"The Westin Turtle Bay Resort & Spa, Mauritius", 279,2019-04-26 05:20:02.172920
The Bay, 146,2019-04-26 05:20:02.172920
Hotel Riu Le Morne, 204,2019-04-26 05:20:02.172920
Coral Azur Beach Resort, 156,2019-04-26 05:20:02.172920
La Pirogue Mauritius, 403,2019-04-26 05:20:02.172920
"Radisson Blu Poste Lafayette Resort & Spa, Mauritius", 254,2019-04-26 05:20:02.172920
Solana Beach, 82,2019-04-26 05:20:02.172920
Coin de Mire Attitude, 69,2019-04-26 05:20:02.172920
Pereybere Hotel & Spa, 556,2019-04-26 05:20:02.172920
Seapoint Boutique Hotel,0,2019-04-26 05:20:02.172920
SeaSense Boutique Hotel,0,2019-04-26 05:20:02.172920
Trou Aux Biches Beachcomber Golf Resort & Spa, 335,2019-04-26 05:20:02.172920
The Residence Mauritius, 187,2019-04-26 05:20:02.172920
Tropical Attitude,0,2019-04-26 05:20:02.172920
Salt of Palmar, 240,2019-04-26 05:20:02.172920
Sugar Beach Mauritius, 189,2019-04-26 05:20:02.172920
Hilton Mauritius Resort & Spa,0,2019-04-26 05:20:02.172920
Ambre A Sun Resort,0,2019-04-26 05:20:02.172920
