hotel_name,url,price_per_night,timestamp
Seehotel Hermitage Luzern,http://www.tripadvisor.com/Hotel_Review-g188064-d234240-Reviews-Seehotel_Hermitage_Luzern-Lucerne.html, 436,2019-05-09 16:12:01.118975
Hotel Nidwaldnerhof,http://www.tripadvisor.com/Hotel_Review-g635894-d1083798-Reviews-Hotel_Nidwaldnerhof-Beckenried_Canton_of_Nidwalden.html, 288,2019-05-09 16:12:01.118975
Seehotel Pilatus,http://www.tripadvisor.com/Hotel_Review-g1134670-d278518-Reviews-Seehotel_Pilatus-Hergiswil_Canton_of_Nidwalden.html, 473,2019-05-09 16:12:01.118975
Hotel Balm Meggen,http://www.tripadvisor.com/Hotel_Review-g1079163-d570564-Reviews-Hotel_Balm_Meggen-Meggen.html, 231,2019-05-09 16:12:01.118975
Hotel-Restaurant Felmis,http://www.tripadvisor.com/Hotel_Review-g1096115-d229936-Reviews-Hotel_Restaurant_Felmis-Horw.html, 145,2019-05-09 16:12:01.118975
Seehotel Sternen Horw,http://www.tripadvisor.com/Hotel_Review-g1096115-d603670-Reviews-Seehotel_Sternen_Horw-Horw.html, 260,2019-05-09 16:12:01.118975
Boutique Hotel Schluessel,http://www.tripadvisor.com/Hotel_Review-g635894-d1006394-Reviews-Boutique_Hotel_Schluessel-Beckenried_Canton_of_Nidwalden.html, 327,2019-05-09 16:12:01.118975
Seeblick Hohenhotel,http://www.tripadvisor.com/Hotel_Review-g1486555-d1785669-Reviews-Seeblick_Hohenhotel-Emmetten_Canton_of_Nidwalden.html, 208,2019-05-09 16:12:01.118975
Krone Buochs - Hotel & Restaurant,http://www.tripadvisor.com/Hotel_Review-g652170-d2241486-Reviews-Krone_Buochs_Hotel_Restaurant-Buochs_Canton_of_Nidwalden.html, 125,2019-05-09 16:12:01.118975
Hotel Seeburg,http://www.tripadvisor.com/Hotel_Review-g188064-d206253-Reviews-Hotel_Seeburg-Lucerne.html, 201,2019-05-09 16:12:01.118975
Hotel Bellevue Luzern,http://www.tripadvisor.com/Hotel_Review-g188064-d497012-Reviews-Hotel_Bellevue_Luzern-Lucerne.html, 152,2019-05-09 16:12:01.118975
Hotel Beau Rivage,http://www.tripadvisor.com/Hotel_Review-g198850-d238118-Reviews-Hotel_Beau_Rivage-Weggis.html, 251,2019-05-09 16:12:01.118975
Hotel Roggerli,http://www.tripadvisor.com/Hotel_Review-g1134670-d624945-Reviews-Hotel_Roggerli-Hergiswil_Canton_of_Nidwalden.html, 212,2019-05-09 16:12:01.118975
Gasthaus zur Waldegg,http://www.tripadvisor.com/Hotel_Review-g1096115-d4318136-Reviews-Gasthaus_zur_Waldegg-Horw.html, 169,2019-05-09 16:12:01.118975
Hotel Winkelried,http://www.tripadvisor.com/Hotel_Review-g1135667-d579707-Reviews-Hotel_Winkelried-Stansstad_Canton_of_Nidwalden.html, 180,2019-05-09 16:12:01.118975
Gasthaus Tuebli Gersau,http://www.tripadvisor.com/Hotel_Review-g1079210-d1491841-Reviews-Gasthaus_Tuebli_Gersau-Gersau.html, 145,2019-05-09 16:12:01.118975
Hotel Alexander,http://www.tripadvisor.com/Hotel_Review-g198850-d580630-Reviews-Hotel_Alexander-Weggis.html, 318,2019-05-09 16:12:01.118975
Hotel Stanserhof,http://www.tripadvisor.com/Hotel_Review-g188103-d654891-Reviews-Hotel_Stanserhof-Stans_Canton_of_Nidwalden.html, 162,2019-05-09 16:12:01.118975
Hotel Rigi Kaltbad,http://www.tripadvisor.com/Hotel_Review-g580347-d252471-Reviews-Hotel_Rigi_Kaltbad-Rigi_Kaltbad.html, 252,2019-05-09 16:12:01.118975
Hotel Friedheim,http://www.tripadvisor.com/Hotel_Review-g198850-d483171-Reviews-Hotel_Friedheim-Weggis.html, 239,2019-05-09 16:12:01.118975
Wellness Hotel Rossli Weggis,http://www.tripadvisor.com/Hotel_Review-g198850-d253611-Reviews-Wellness_Hotel_Rossli_Weggis-Weggis.html, 277,2019-05-09 16:12:01.118975
Hotel Restaurant Burestadl,http://www.tripadvisor.com/Hotel_Review-g652170-d10955402-Reviews-Hotel_Restaurant_Burestadl-Buochs_Canton_of_Nidwalden.html, 104,2019-05-09 16:12:01.118975
Burgenstock Hotels & Resort – Waldhotel & Spa,http://www.tripadvisor.com/Hotel_Review-g4585027-d253820-Reviews-Burgenstock_Hotels_Resort_Waldhotel_Spa-Obbuergen_Burgenstock_Canton_of_Nidwalden.html, 585,2019-05-09 16:12:01.118975
Park Hotel Vitznau,http://www.tripadvisor.com/Hotel_Review-g198861-d233224-Reviews-Park_Hotel_Vitznau-Vitznau.html," 1,826",2019-05-09 16:12:01.118975
Burgenstock Hotels & Resort - Burgenstock Hotel & Alpine Spa,http://www.tripadvisor.com/Hotel_Review-g4585027-d12616613-Reviews-Burgenstock_Hotels_Resort_Burgenstock_Hotel_Alpine_Spa-Obbuergen_Burgenstock_Canton_.html," 1,155",2019-05-09 16:12:01.118975
Seerausch Swiss Quality Hotel,http://www.tripadvisor.com/Hotel_Review-g635894-d6588323-Reviews-Seerausch_Swiss_Quality_Hotel-Beckenried_Canton_of_Nidwalden.html,0,2019-05-09 16:12:01.118975
Seehotel Kastanienbaum,http://www.tripadvisor.com/Hotel_Review-g198857-d234807-Reviews-Seehotel_Kastanienbaum-Kastanienbaum.html,0,2019-05-09 16:12:01.118975
Hotel Gerbi,http://www.tripadvisor.com/Hotel_Review-g198850-d291753-Reviews-Hotel_Gerbi-Weggis.html,0,2019-05-09 16:12:01.118975
Hotel Central am See,http://www.tripadvisor.com/Hotel_Review-g198850-d253610-Reviews-Hotel_Central_am_See-Weggis.html,0,2019-05-09 16:12:01.118975
Kurhotel Sonnmatt,http://www.tripadvisor.com/Hotel_Review-g188064-d2268348-Reviews-Kurhotel_Sonnmatt-Lucerne.html,0,2019-05-09 16:12:01.118975
