hotel_name,price_per_night,timestamp
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 21:20:01.520302
Jamaica Inn, 248,2019-04-23 21:20:01.520302
Jewel Paradise Cove Resort & Spa, 266,2019-04-23 21:20:01.520302
Reggae Hostel Ocho Rios, 45,2019-04-23 21:20:01.520302
The Blue House Boutique Bed & Breakfast, 183,2019-04-23 21:20:01.520302
Grand Bahia Principe Jamaica, 354,2019-04-23 21:20:01.520302
Jewel Paradise Cove Resort & Spa, 266,2019-04-23 21:20:01.520302
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 21:20:01.520302
Silver Seas Resort Hotel, 82,2019-04-23 21:20:01.520302
Hibiscus Lodge Hotel, 117,2019-04-23 21:20:01.520302
Kaz Kreol Beach Lodge, 65,2019-04-23 21:20:01.520302
Chrisanns Beach Resort, 97,2019-04-23 21:20:01.520302
Pineapple Court Hotel, 81,2019-04-23 21:20:01.520302
Villa Loyola, 76,2019-04-23 21:20:01.520302
Piper's Cove Resort, 119,2019-04-23 21:20:01.520302
Tina's Guest House, 26,2019-04-23 21:20:01.520302
The Lion House Jamaica, 41,2019-04-23 21:20:01.520302
Cardiff Hotel & Spa, 135,2019-04-23 21:20:01.520302
Holiday Haven Condo Resort, 117,2019-04-23 21:20:01.520302
Silver Creek Resort, 91,2019-04-23 21:20:01.520302
Columbus Heights, 122,2019-04-23 21:20:01.520302
Casa De Shalom, 93,2019-04-23 21:20:01.520302
Club Ambiance, 195,2019-04-23 21:20:01.520302
HotBox Jamaica Bud & Breakfast, 76,2019-04-23 21:20:01.520302
Whispering Seas Jamaica, 246,2019-04-23 21:20:01.520302
Turtle Beach Towers, 152,2019-04-23 21:20:01.520302
Villa Sonate, 85,2019-04-23 21:20:01.520302
Teresinajamaica, 84,2019-04-23 21:20:01.520302
Luxury Bahia Principe Runaway Bay, 409,2019-04-23 21:20:01.520302
Franklyn D. Resort & Spa, 660,2019-04-23 21:20:01.520302
Moon Palace Jamaica, 505,2019-04-23 21:20:01.520302
Jewel Runaway Bay Beach & Golf Resort,0,2019-04-23 21:20:01.520302
