hotel_name,price_per_night,timestamp
Ayodya Resort Bali, 97,2019-04-25 17:20:00.917539
The Ritz-Carlton Bali, 527,2019-04-25 17:20:00.917539
The St. Regis Bali Resort, 479,2019-04-25 17:20:00.917539
Courtyard Bali Nusa Dua Resort, 96,2019-04-25 17:20:00.917539
Samabe Bali Suites & Villas, 355,2019-04-25 17:20:00.917539
Mulia Resort, 202,2019-04-25 17:20:00.917539
Amarterra Villas Bali Nusa Dua - MGallery Collection, 267,2019-04-25 17:20:00.917539
The Mulia, 382,2019-04-25 17:20:00.917539
Mulia Villas, 451,2019-04-25 17:20:00.917539
INAYA Putri Bali Resort,0,2019-04-25 17:20:00.917539
"The Westin Resort Nusa Dua, Bali",0,2019-04-25 17:20:00.917539
Grand Hyatt Bali,0,2019-04-25 17:20:00.917539
Melia Bali,0,2019-04-25 17:20:00.917539
Sofitel Bali Nusa Dua Beach Resort,0,2019-04-25 17:20:00.917539
Nusa Dua Beach Hotel & Spa,0,2019-04-25 17:20:00.917539
"The Laguna, a Luxury Collection Resort & Spa, Nusa Dua, Bali",0,2019-04-25 17:20:00.917539
The Grand Bali Nusa Dua,0,2019-04-25 17:20:00.917539
Hilton Bali Resort,0,2019-04-25 17:20:00.917539
Mahogany Hotel,0,2019-04-25 17:20:00.917539
Bali Nusa Dua Hotel,0,2019-04-25 17:20:00.917539
The Bale,0,2019-04-25 17:20:00.917539
Tanadewa Luxury Villas & Spa,0,2019-04-25 17:20:00.917539
Novotel Bali Nusa Dua Hotel & Residences,0,2019-04-25 17:20:00.917539
Marriott’s Bali Nusa Dua Gardens,0,2019-04-25 17:20:00.917539
Kayumanis Nusa Dua Private Villa & Spa,0,2019-04-25 17:20:00.917539
Frangipani Homestay,0,2019-04-25 17:20:00.917539
Kubu Garden,0,2019-04-25 17:20:00.917539
Awarta Nusa Dua Luxury Villas & Spa,0,2019-04-25 17:20:00.917539
Aman Villas at Nusa Dua,0,2019-04-25 17:20:00.917539
Ellie's,0,2019-04-25 17:20:00.917539
