hotel_name,price_per_night,timestamp
Luxury Villa Excelsior Parco, 363,2019-04-26 23:20:01.632170
Hotel Mamela, 647,2019-04-26 23:20:01.632170
Capri Tiberio Palace, 683,2019-04-26 23:20:01.632170
Villa Marina Capri Hotel & Spa, 507,2019-04-26 23:20:01.632170
Hotel La Palma, 397,2019-04-26 23:20:01.632170
Hotel 'A Pazziella, 261,2019-04-26 23:20:01.632170
La Residenza Capri, 405,2019-04-26 23:20:01.632170
Hotel Palatium Mari, 196,2019-04-26 23:20:01.632170
Villa Mediterranea Capri, 600,2019-04-26 23:20:01.632170
Villa da Zara, 403,2019-04-26 23:20:01.632170
La Terrazza sul Mare, 155,2019-04-26 23:20:01.632170
Suite Garden, 354,2019-04-26 23:20:01.632170
Villa Carolina Capri, 186,2019-04-26 23:20:01.632170
Albergo Pensione Italia, 186,2019-04-26 23:20:01.632170
Casa Boutique, 284,2019-04-26 23:20:01.632170
Villa i Tre Fratelli, 113,2019-04-26 23:20:01.632170
Punta Tragara," 1,480",2019-04-26 23:20:01.632170
Casa Gaia, 205,2019-04-26 23:20:01.632170
Hotel Weber Ambassador Capri,0,2019-04-26 23:20:01.632170
Hotel Gatto Bianco,0,2019-04-26 23:20:01.632170
Villa Helios,0,2019-04-26 23:20:01.632170
Hotel della Piccola Marina,0,2019-04-26 23:20:01.632170
Hotel Villa Sanfelice,0,2019-04-26 23:20:01.632170
Hotel La Floridiana,0,2019-04-26 23:20:01.632170
Capri Inn,0,2019-04-26 23:20:01.632170
Hotel La Reginella,0,2019-04-26 23:20:01.632170
Hotel La Vega,0,2019-04-26 23:20:01.632170
La Scalinatella,0,2019-04-26 23:20:01.632170
Villa Brunella,0,2019-04-26 23:20:01.632170
Sina Flora,0,2019-04-26 23:20:01.632170
