hotel_name,price_per_night,timestamp
INAYA Putri Bali Resort, 117,2019-04-26 13:20:01.290342
Ayodya Resort Bali, 96,2019-04-26 13:20:01.290342
Nusa Dua Beach Hotel & Spa, 103,2019-04-26 13:20:01.290342
The Grand Bali Nusa Dua, 71,2019-04-26 13:20:01.290342
The Bale, 234,2019-04-26 13:20:01.290342
Novotel Bali Nusa Dua Hotel & Residences, 84,2019-04-26 13:20:01.290342
Courtyard Bali Nusa Dua Resort, 96,2019-04-26 13:20:01.290342
Samabe Bali Suites & Villas, 357,2019-04-26 13:20:01.290342
Mulia Resort, 202,2019-04-26 13:20:01.290342
Amarterra Villas Bali Nusa Dua - MGallery Collection, 264,2019-04-26 13:20:01.290342
Marriott’s Bali Nusa Dua Gardens, 184,2019-04-26 13:20:01.290342
The Mulia, 382,2019-04-26 13:20:01.290342
The Ritz-Carlton Bali, 527,2019-04-26 13:20:01.290342
The St. Regis Bali Resort, 479,2019-04-26 13:20:01.290342
Mulia Villas, 451,2019-04-26 13:20:01.290342
"The Westin Resort Nusa Dua, Bali",0,2019-04-26 13:20:01.290342
Grand Hyatt Bali,0,2019-04-26 13:20:01.290342
Melia Bali,0,2019-04-26 13:20:01.290342
Sofitel Bali Nusa Dua Beach Resort,0,2019-04-26 13:20:01.290342
"The Laguna, a Luxury Collection Resort & Spa, Nusa Dua, Bali",0,2019-04-26 13:20:01.290342
Hilton Bali Resort,0,2019-04-26 13:20:01.290342
Mahogany Hotel,0,2019-04-26 13:20:01.290342
Bali Nusa Dua Hotel,0,2019-04-26 13:20:01.290342
Tanadewa Luxury Villas & Spa,0,2019-04-26 13:20:01.290342
Kayumanis Nusa Dua Private Villa & Spa,0,2019-04-26 13:20:01.290342
Frangipani Homestay,0,2019-04-26 13:20:01.290342
Kubu Garden,0,2019-04-26 13:20:01.290342
Awarta Nusa Dua Luxury Villas & Spa,0,2019-04-26 13:20:01.290342
Aman Villas at Nusa Dua,0,2019-04-26 13:20:01.290342
Ellie's,0,2019-04-26 13:20:01.290342
