hotel_name,price_per_night,timestamp
Luxury Villa Excelsior Parco, 363,2019-04-29 11:20:01.572452
Hotel Mamela, 647,2019-04-29 11:20:01.572452
Relais Maresca Small Luxury Hotel, 242,2019-04-29 11:20:01.572452
Villa Marina Capri Hotel & Spa, 585,2019-04-29 11:20:01.572452
Hotel La Palma, 358,2019-04-29 11:20:01.572452
Hotel 'A Pazziella, 234,2019-04-29 11:20:01.572452
La Residenza Capri, 324,2019-04-29 11:20:01.572452
Villa Mediterranea Capri, 599,2019-04-29 11:20:01.572452
Hotel Palatium Mari, 228,2019-04-29 11:20:01.572452
Casa Gaia, 205,2019-04-29 11:20:01.572452
Villa da Zara, 197,2019-04-29 11:20:01.572452
Villa Carolina Capri, 186,2019-04-29 11:20:01.572452
Villa Calypso, 259,2019-04-29 11:20:01.572452
Capri Tiberio Palace, 703,2019-04-29 11:20:01.572452
Punta Tragara, 966,2019-04-29 11:20:01.572452
Hotel Weber Ambassador Capri,0,2019-04-29 11:20:01.572452
Hotel della Piccola Marina,0,2019-04-29 11:20:01.572452
Hotel Villa Sanfelice,0,2019-04-29 11:20:01.572452
J.K. Place Capri,0,2019-04-29 11:20:01.572452
Sina Flora,0,2019-04-29 11:20:01.572452
Hotel Luna,0,2019-04-29 11:20:01.572452
Hotel Capri,0,2019-04-29 11:20:01.572452
Casa Di Capri,0,2019-04-29 11:20:01.572452
Villa Striano Capri,0,2019-04-29 11:20:01.572452
Casa Raiola,0,2019-04-29 11:20:01.572452
Soleluna Bed & Breakfast,0,2019-04-29 11:20:01.572452
La Musa B&B,0,2019-04-29 11:20:01.572452
SuiteTime Guest Rooms & House,0,2019-04-29 11:20:01.572452
Hotel Guarracino,0,2019-04-29 11:20:01.572452
Albergo Pensione Italia, 186,2019-04-29 11:20:01.572452
