hotel_name,price_per_night,timestamp
Centara Ras Fushi Resort & Spa Maldives, 371,2019-04-26 17:20:01.523737
Hotel Octave, 202,2019-04-26 17:20:01.523737
The Somerset Hotel, 112,2019-04-26 17:20:01.523737
Samann Grand, 137,2019-04-26 17:20:01.523737
"Hotel Jen Male, Maldives by Shangri-La", 187,2019-04-26 17:20:01.523737
The Avenue and Spa, 48,2019-04-26 17:20:01.523737
Novina, 53,2019-04-26 17:20:01.523737
The Beehive, 110,2019-04-26 17:20:01.523737
Paralian Hulhumale,0,2019-04-26 17:20:01.523737
House Clover, 75,2019-04-26 17:20:01.523737
City King, 62,2019-04-26 17:20:01.523737
Skai Lodge, 77,2019-04-26 17:20:01.523737
Coral Hotel & Spa,0,2019-04-26 17:20:01.523737
Kaani Lodge, 48,2019-04-26 17:20:01.523737
Moodhu Surf House, 48,2019-04-26 17:20:01.523737
Heritance Aarah," 1,371",2019-04-26 17:20:01.523737
Somerset Inn,0,2019-04-26 17:20:01.523737
Sala Boutique Hotel,0,2019-04-26 17:20:01.523737
Hotel Unima Grand,0,2019-04-26 17:20:01.523737
Champa Central Hotel,0,2019-04-26 17:20:01.523737
Surf View Raalhugandu,0,2019-04-26 17:20:01.523737
The Melrose Hotel,0,2019-04-26 17:20:01.523737
Vinorva Maldives,0,2019-04-26 17:20:01.523737
Athiriveli,0,2019-04-26 17:20:01.523737
LVIS boutique,0,2019-04-26 17:20:01.523737
Maagiri Hotel,0,2019-04-26 17:20:01.523737
Six in One,0,2019-04-26 17:20:01.523737
Mookai Suites,0,2019-04-26 17:20:01.523737
Marble Hotel,0,2019-04-26 17:20:01.523737
Mookai Hotel,0,2019-04-26 17:20:01.523737
