hotel_name,price_per_night,timestamp
Travelodge Edinburgh Central Princes Street, 153,2019-04-27 18:20:01.928779
Travelodge Edinburgh Central, 164,2019-04-27 18:20:01.928779
Travelodge Edinburgh Central Waterloo Place Hotel, 186,2019-04-27 18:20:01.928779
The Principal Edinburgh George Street, 354,2019-04-27 18:20:01.928779
Best Western Plus Edinburgh City Centre Bruntsfield Hotel, 173,2019-04-27 18:20:01.928779
Travelodge Edinburgh Cameron Toll, 142,2019-04-27 18:20:01.928779
"Radisson Blu Hotel, Edinburgh City Centre", 270,2019-04-27 18:20:01.928779
Apex Grassmarket Hotel, 224,2019-04-27 18:20:01.928779
Travelodge Edinburgh Airport Ratho Station Hotel, 120,2019-04-27 18:20:01.928779
"Ten Hill Place, BW Premier Collection", 211,2019-04-27 18:20:01.928779
Novotel Edinburgh Park, 140,2019-04-27 18:20:01.928779
Murrayfield Hotel and House, 166,2019-04-27 18:20:01.928779
The Balmoral Hotel, 330,2019-04-27 18:20:01.928779
Waldorf Astoria Edinburgh - The Caledonian, 317,2019-04-27 18:20:01.928779
Travelodge Edinburgh Central Queen Street, 153,2019-04-27 18:20:01.928779
B+B Edinburgh, 362,2019-04-27 18:20:01.928779
The Edinburgh Grand, 315,2019-04-27 18:20:01.928779
Old Town Chambers, 249,2019-04-27 18:20:01.928779
Ibis Edinburgh Centre Royal Mile, 188,2019-04-27 18:20:01.928779
Leonardo Boutique Hotel Simpson Edinburgh, 184,2019-04-27 18:20:01.928779
Ibis Edinburgh Centre South Bridge, 167,2019-04-27 18:20:01.928779
The Scotsman Hotel, 274,2019-04-27 18:20:01.928779
Brooks Hotel Edinburgh, 124,2019-04-27 18:20:01.928779
"Sheraton Grand Hotel & Spa, Edinburgh", 276,2019-04-27 18:20:01.928779
Best Western Kings Manor Hotel, 120,2019-04-27 18:20:01.928779
The Chester Residence, 315,2019-04-27 18:20:01.928779
Aparthotel Adagio Edinburgh Royal Mile, 198,2019-04-27 18:20:01.928779
Cityroomz Edinburgh, 138,2019-04-27 18:20:01.928779
Holiday Inn Express Edinburgh - Leith Waterfront, 150,2019-04-27 18:20:01.928779
Apex Waterloo Place Hotel, 257,2019-04-27 18:20:01.928779
