hotel_name,url,price_per_night,timestamp
Ramon's Village Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d308803-Reviews-Ramon_s_Village_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 244,2019-05-06 00:12:01.141376
Lina Point Belize Overwater Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d12592063-Reviews-Lina_Point_Belize_Overwater_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 102,2019-05-06 00:12:01.141376
"Mahogany Bay Resort & Beach Club, Curio Collection by Hilton",http://www.tripadvisor.com/Hotel_Review-g291962-d12993948-Reviews-Mahogany_Bay_Resort_Beach_Club_Curio_Collection_by_Hilton-San_Pedro_Ambergris_Caye_Be.html, 191,2019-05-06 00:12:01.141376
SunBreeze Hotel,http://www.tripadvisor.com/Hotel_Review-g291962-d302854-Reviews-SunBreeze_Hotel-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 194,2019-05-06 00:12:01.141376
Island Magic Beach Resort,http://www.tripadvisor.com/Hotel_Review-g291963-d1687387-Reviews-Island_Magic_Beach_Resort-Caye_Caulker_Belize_Cayes.html, 152,2019-05-06 00:12:01.141376
Belize Ocean Club,http://www.tripadvisor.com/Hotel_Review-g291977-d5528318-Reviews-Belize_Ocean_Club-Placencia_Stann_Creek.html, 145,2019-05-06 00:12:01.141376
Ocean Tide Beach Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d310363-Reviews-Ocean_Tide_Beach_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 137,2019-05-06 00:12:01.141376
Maya Beach Hotel,http://www.tripadvisor.com/Hotel_Review-g291977-d502126-Reviews-Maya_Beach_Hotel-Placencia_Stann_Creek.html, 91,2019-05-06 00:12:01.141376
San Ignacio Resort Hotel,http://www.tripadvisor.com/Hotel_Review-g291971-d308841-Reviews-San_Ignacio_Resort_Hotel-San_Ignacio_Cayo.html, 176,2019-05-06 00:12:01.141376
Sleeping Giant Rainforest Lodge,http://www.tripadvisor.com/Hotel_Review-g291970-d2325108-Reviews-Sleeping_Giant_Rainforest_Lodge-Belmopan_Cayo.html, 131,2019-05-06 00:12:01.141376
The Lodge at Jaguar Reef,http://www.tripadvisor.com/Hotel_Review-g635532-d1238954-Reviews-The_Lodge_at_Jaguar_Reef-Hopkins_Stann_Creek.html, 131,2019-05-06 00:12:01.141376
"Sweet Songs Jungle Lodge, a Muy'Ono Resort",http://www.tripadvisor.com/Hotel_Review-g291971-d310346-Reviews-Sweet_Songs_Jungle_Lodge_a_Muy_Ono_Resort-San_Ignacio_Cayo.html, 101,2019-05-06 00:12:01.141376
De Real Macaw,http://www.tripadvisor.com/Hotel_Review-g291963-d310371-Reviews-De_Real_Macaw-Caye_Caulker_Belize_Cayes.html, 45,2019-05-06 00:12:01.141376
Pedro's Hotel,http://www.tripadvisor.com/Hotel_Review-g291962-d531398-Reviews-Pedro_s_Hotel-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 59,2019-05-06 00:12:01.141376
Hotel del Rio,http://www.tripadvisor.com/Hotel_Review-g291962-d1027374-Reviews-Hotel_del_Rio-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 66,2019-05-06 00:12:01.141376
Las Terrazas Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d1194472-Reviews-Las_Terrazas_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 375,2019-05-06 00:12:01.141376
White Sands Cove Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d604450-Reviews-White_Sands_Cove_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 132,2019-05-06 00:12:01.141376
