hotel_name,price_per_night,timestamp
Aparthotel Adagio Abu Dhabi Al Bustan, 61,2019-04-24 17:20:01.354796
Southern Sun Abu Dhabi, 63,2019-04-24 17:20:01.354796
Premier Inn Abu Dhabi International Airport Hotel, 47,2019-04-24 17:20:01.354796
Jumeirah at Etihad Towers, 162,2019-04-24 17:20:01.354796
Emirates Palace, 292,2019-04-24 17:20:01.354796
"Radisson Blu Hotel, Abu Dhabi Yas Island", 57,2019-04-24 17:20:01.354796
Eastern Mangroves Hotel & Spa By Anantara, 100,2019-04-24 17:20:01.354796
Yas Hotel Abu Dhabi, 110,2019-04-24 17:20:01.354796
"Shangri-La Hotel, Qaryat Al Beri, Abu Dhabi", 110,2019-04-24 17:20:01.354796
Khalidiya Palace Rayhaan by Rotana, 73,2019-04-24 17:20:01.354796
Corniche Hotel Abu Dhabi, 58,2019-04-24 17:20:01.354796
"The Ritz-Carlton Abu Dhabi, Grand Canal", 153,2019-04-24 17:20:01.354796
Centro Yas Island, 48,2019-04-24 17:20:01.354796
"Park Inn by Radisson, Abu Dhabi Yas Island", 52,2019-04-24 17:20:01.354796
The St. Regis Abu Dhabi, 152,2019-04-24 17:20:01.354796
InterContinental Abu Dhabi, 83,2019-04-24 17:20:01.354796
Aloft Abu Dhabi, 43,2019-04-24 17:20:01.354796
"Radisson Blu Hotel & Resort, Abu Dhabi Corniche",0,2019-04-24 17:20:01.354796
Beach Rotana Abu Dhabi, 72,2019-04-24 17:20:01.354796
Yas Island Rotana, 69,2019-04-24 17:20:01.354796
Hilton Capital Grand Abu Dhabi, 67,2019-04-24 17:20:01.354796
Sheraton Abu Dhabi Hotel & Resort, 79,2019-04-24 17:20:01.354796
Premier Inn Abu Dhabi Capital Centre Hotel, 40,2019-04-24 17:20:01.354796
City Seasons Al Hamra Hotel, 46,2019-04-24 17:20:01.354796
Royal Rose Hotel, 67,2019-04-24 17:20:01.354796
Saadiyat Rotana Resort & Villas, 185,2019-04-24 17:20:01.354796
Le Royal Meridien Abu Dhabi, 77,2019-04-24 17:20:01.354796
Holiday Inn Abu Dhabi, 49,2019-04-24 17:20:01.354796
Cristal Hotel Abu Dhabi, 55,2019-04-24 17:20:01.354796
Novotel Abu Dhabi Al Bustan, 39,2019-04-24 17:20:01.354796
Al Raha Beach Hotel," 1,630",2019-04-24 17:20:01.354796
