hotel_name,price_per_night,timestamp
Reggae Hostel Ocho Rios, 50,2019-04-28 22:20:01.359876
The Blue House Boutique Bed & Breakfast, 184,2019-04-28 22:20:01.359876
Silver Seas Resort Hotel, 82,2019-04-28 22:20:01.359876
Kaz Kreol Beach Lodge, 66,2019-04-28 22:20:01.359876
Sand Castles Resort, 147,2019-04-28 22:20:01.359876
Little Shaw Park Guest House, 42,2019-04-28 22:20:01.359876
The Lion House Jamaica, 41,2019-04-28 22:20:01.359876
Chrisanns Beach Resort, 98,2019-04-28 22:20:01.359876
Casa De Shalom, 94,2019-04-28 22:20:01.359876
Pineapple Court Hotel, 82,2019-04-28 22:20:01.359876
Ocean Sands, 76,2019-04-28 22:20:01.359876
Columbus Heights, 122,2019-04-28 22:20:01.359876
Whispering Seas Jamaica, 247,2019-04-28 22:20:01.359876
Turtle Beach Towers, 153,2019-04-28 22:20:01.359876
Rita's Home away from Home, 51,2019-04-28 22:20:01.359876
Shaw Park Beach Hotel & Spa, 259,2019-04-28 22:20:01.359876
Palm Paradise Ocean Villas, 112,2019-04-28 22:20:01.359876
Moon Palace Jamaica, 493,2019-04-28 22:20:01.359876
Jamaica Inn,0,2019-04-28 22:20:01.359876
Hibiscus Lodge Hotel,0,2019-04-28 22:20:01.359876
Village Hotel,0,2019-04-28 22:20:01.359876
Sky Castles,0,2019-04-28 22:20:01.359876
Fisherman's Point Resort,0,2019-04-28 22:20:01.359876
Executive Mammee Bay Hotel,0,2019-04-28 22:20:01.359876
Casahun B&B,0,2019-04-28 22:20:01.359876
Marine View Hotel,0,2019-04-28 22:20:01.359876
Executive Shaw Park Guesthouse,0,2019-04-28 22:20:01.359876
Slice Of Heaven,0,2019-04-28 22:20:01.359876
Couples Sans Souci,0,2019-04-28 22:20:01.359876
Sandals Ochi Beach Resort,0,2019-04-28 22:20:01.359876
