hotel_name,price_per_night,timestamp
Surf View Raalhugandu, 87,2019-04-21 07:20:01.578681
Centara Ras Fushi Resort & Spa Maldives, 369,2019-04-21 07:20:01.578681
Somerset Inn, 69,2019-04-21 07:20:01.578681
Hotel Octave, 201,2019-04-21 07:20:01.578681
The Somerset Hotel, 130,2019-04-21 07:20:01.578681
Sala Boutique Hotel, 121,2019-04-21 07:20:01.578681
Samann Grand, 136,2019-04-21 07:20:01.578681
"Hotel Jen Male, Maldives by Shangri-La", 195,2019-04-21 07:20:01.578681
Hotel Unima Grand, 72,2019-04-21 07:20:01.578681
Champa Central Hotel, 93,2019-04-21 07:20:01.578681
Surf View Raalhugandu, 87,2019-04-21 07:20:01.578681
Novina, 53,2019-04-21 07:20:01.578681
The Beehive, 76,2019-04-21 07:20:01.578681
The Melrose Hotel, 49,2019-04-21 07:20:01.578681
Vinorva Maldives, 54,2019-04-21 07:20:01.578681
Athiriveli, 51,2019-04-21 07:20:01.578681
LVIS boutique, 109,2019-04-21 07:20:01.578681
Maagiri Hotel, 188,2019-04-21 07:20:01.578681
Paralian Hulhumale, 100,2019-04-21 07:20:01.578681
House Clover,0,2019-04-21 07:20:01.578681
City King, 61,2019-04-21 07:20:01.578681
Skai Lodge, 76,2019-04-21 07:20:01.578681
Six in One, 81,2019-04-21 07:20:01.578681
The Park House, 91,2019-04-21 07:20:01.578681
Marble Hotel, 77,2019-04-21 07:20:01.578681
Mookai Hotel, 89,2019-04-21 07:20:01.578681
Kaani Lodge, 47,2019-04-21 07:20:01.578681
Heritance Aarah," 1,364",2019-04-21 07:20:01.578681
The Avenue and Spa,0,2019-04-21 07:20:01.578681
Mookai Suites,0,2019-04-21 07:20:01.578681
Coral Hotel & Spa,0,2019-04-21 07:20:01.578681
