hotel_name,price_per_night,timestamp
City Seasons Al Hamra Hotel, 46,2019-04-25 02:20:01.195448
Khalidiya Palace Rayhaan by Rotana, 69,2019-04-25 02:20:01.195448
Yas Hotel Abu Dhabi, 88,2019-04-25 02:20:01.195448
"Shangri-La Hotel, Qaryat Al Beri, Abu Dhabi", 110,2019-04-25 02:20:01.195448
Southern Sun Abu Dhabi, 63,2019-04-25 02:20:01.195448
Ibis Abu Dhabi Gate, 43,2019-04-25 02:20:01.195448
"Radisson Blu Hotel & Resort, Abu Dhabi Corniche", 60,2019-04-25 02:20:01.195448
Park Hyatt Abu Dhabi Hotel and Villas, 185,2019-04-25 02:20:01.195448
Yas Island Rotana, 69,2019-04-25 02:20:01.195448
"Radisson Blu Hotel, Abu Dhabi Yas Island", 69,2019-04-25 02:20:01.195448
Jumeirah at Etihad Towers, 163,2019-04-25 02:20:01.195448
Bab Al Qasr Hotel, 81,2019-04-25 02:20:01.195448
Emirates Palace, 292,2019-04-25 02:20:01.195448
Aloft Abu Dhabi, 43,2019-04-25 02:20:01.195448
Fairmont Bab Al Bahr, 88,2019-04-25 02:20:01.195448
"The Ritz-Carlton Abu Dhabi, Grand Canal", 153,2019-04-25 02:20:01.195448
Novotel Abu Dhabi Gate, 53,2019-04-25 02:20:01.195448
"The St. Regis Saadiyat Island Resort, Abu Dhabi", 203,2019-04-25 02:20:01.195448
Saadiyat Rotana Resort & Villas, 185,2019-04-25 02:20:01.195448
Dusit Thani Abu Dhabi, 78,2019-04-25 02:20:01.195448
Beach Rotana Abu Dhabi, 72,2019-04-25 02:20:01.195448
Tryp by Wyndham Abu Dhabi City Centre, 43,2019-04-25 02:20:01.195448
Centro Yas Island, 48,2019-04-25 02:20:01.195448
Sofitel Abu Dhabi Corniche, 80,2019-04-25 02:20:01.195448
Royal Rose Hotel, 67,2019-04-25 02:20:01.195448
Eastern Mangroves Hotel & Spa By Anantara, 100,2019-04-25 02:20:01.195448
Andaz Capital Gate Abu Dhabi - a concept by Hyatt, 83,2019-04-25 02:20:01.195448
The St. Regis Abu Dhabi, 152,2019-04-25 02:20:01.195448
Zaya Nurai Island, 697,2019-04-25 02:20:01.195448
Premier Inn Abu Dhabi International Airport Hotel,0,2019-04-25 02:20:01.195448
