hotel_name,url,price_per_night,timestamp
Grand Soluxe International Hotel,http://www.tripadvisor.com/Hotel_Review-g298557-d583140-Reviews-Grand_Soluxe_International_Hotel-Xi_an_Shaanxi.html, 48,2019-05-01 00:12:01.801235
Eastern House Boutique Hotel,http://www.tripadvisor.com/Hotel_Review-g298557-d11672558-Reviews-Eastern_House_Boutique_Hotel-Xi_an_Shaanxi.html, 89,2019-05-01 00:12:01.801235
Sheraton Xi'an North City Hotel,http://www.tripadvisor.com/Hotel_Review-g298557-d2081166-Reviews-Sheraton_Xi_an_North_City_Hotel-Xi_an_Shaanxi.html, 83,2019-05-01 00:12:01.801235
Grand Park Xian,http://www.tripadvisor.com/Hotel_Review-g298557-d300585-Reviews-Grand_Park_Xian-Xi_an_Shaanxi.html, 72,2019-05-01 00:12:01.801235
Angsana Xi’an Lintong,http://www.tripadvisor.com/Hotel_Review-g298557-d6952137-Reviews-Angsana_Xi_an_Lintong-Xi_an_Shaanxi.html, 136,2019-05-01 00:12:01.801235
Sofitel Xian on Renmin Square,http://www.tripadvisor.com/Hotel_Review-g298557-d572261-Reviews-Sofitel_Xian_on_Renmin_Square-Xi_an_Shaanxi.html, 116,2019-05-01 00:12:01.801235
7 Sages International Youth Hostel,http://www.tripadvisor.com/Hotel_Review-g298557-d653565-Reviews-7_Sages_International_Youth_Hostel-Xi_an_Shaanxi.html, 14,2019-05-01 00:12:01.801235
Hantangyi International Youth Hostel Xi'an,http://www.tripadvisor.com/Hotel_Review-g298557-d1068482-Reviews-Hantangyi_International_Youth_Hostel_Xi_an-Xi_an_Shaanxi.html, 27,2019-05-01 00:12:01.801235
Wyndham Grand Xian South,http://www.tripadvisor.com/Hotel_Review-g298557-d6415130-Reviews-Wyndham_Grand_Xian_South-Xi_an_Shaanxi.html, 109,2019-05-01 00:12:01.801235
The Westin Xi'an,http://www.tripadvisor.com/Hotel_Review-g298557-d2429087-Reviews-The_Westin_Xi_an-Xi_an_Shaanxi.html, 120,2019-05-01 00:12:01.801235
W XIAN,http://www.tripadvisor.com/Hotel_Review-g298557-d14202302-Reviews-W_XIAN-Xi_an_Shaanxi.html, 204,2019-05-01 00:12:01.801235
Somerset Xindicheng Xi'an,http://www.tripadvisor.com/Hotel_Review-g298557-d10434793-Reviews-Somerset_Xindicheng_Xi_an-Xi_an_Shaanxi.html, 85,2019-05-01 00:12:01.801235
Gran Melia Xi'an,http://www.tripadvisor.com/Hotel_Review-g298557-d6783474-Reviews-Gran_Melia_Xi_an-Xi_an_Shaanxi.html, 110,2019-05-01 00:12:01.801235
Hantang House,http://www.tripadvisor.com/Hotel_Review-g298557-d2325404-Reviews-Hantang_House-Xi_an_Shaanxi.html, 14,2019-05-01 00:12:01.801235
Sheraton Xi'an Hotel,http://www.tripadvisor.com/Hotel_Review-g298557-d301767-Reviews-Sheraton_Xi_an_Hotel-Xi_an_Shaanxi.html, 76,2019-05-01 00:12:01.801235
Hyatt Regency Xi'an,http://www.tripadvisor.com/Hotel_Review-g298557-d10684864-Reviews-Hyatt_Regency_Xi_an-Xi_an_Shaanxi.html, 141,2019-05-01 00:12:01.801235
Hilton Xi'an,http://www.tripadvisor.com/Hotel_Review-g298557-d2194498-Reviews-Hilton_Xi_an-Xi_an_Shaanxi.html, 138,2019-05-01 00:12:01.801235
Courtyard by Marriott Xi'an North,http://www.tripadvisor.com/Hotel_Review-g298557-d13813896-Reviews-Courtyard_by_Marriott_Xi_an_North-Xi_an_Shaanxi.html, 70,2019-05-01 00:12:01.801235
Ancient City International Youth Hostel,http://www.tripadvisor.com/Hotel_Review-g298557-d4308712-Reviews-Ancient_City_International_Youth_Hostel-Xi_an_Shaanxi.html, 30,2019-05-01 00:12:01.801235
Sofitel Legend Peoples Grand Hotel Xian,http://www.tripadvisor.com/Hotel_Review-g298557-d6600952-Reviews-Sofitel_Legend_Peoples_Grand_Hotel_Xian-Xi_an_Shaanxi.html, 286,2019-05-01 00:12:01.801235
Wyndham Grand Xi’an Residence,http://www.tripadvisor.com/Hotel_Review-g298557-d10777401-Reviews-Wyndham_Grand_Xi_an_Residence-Xi_an_Shaanxi.html, 128,2019-05-01 00:12:01.801235
Holiday Inn Express Xi'an North Hotel,http://www.tripadvisor.com/Hotel_Review-g298557-d12116748-Reviews-Holiday_Inn_Express_Xi_an_North_Hotel-Xi_an_Shaanxi.html, 48,2019-05-01 00:12:01.801235
Renaissance Xi'an Hotel,http://www.tripadvisor.com/Hotel_Review-g298557-d14910741-Reviews-Renaissance_Xi_an_Hotel-Xi_an_Shaanxi.html, 117,2019-05-01 00:12:01.801235
Embassador International Hotel,http://www.tripadvisor.com/Hotel_Review-g298557-d4198652-Reviews-Embassador_International_Hotel-Xi_an_Shaanxi.html, 78,2019-05-01 00:12:01.801235
Crowne Plaza Xi'an,http://www.tripadvisor.com/Hotel_Review-g298557-d2399177-Reviews-Crowne_Plaza_Xi_an-Xi_an_Shaanxi.html, 112,2019-05-01 00:12:01.801235
Grand Barony Xi'an,http://www.tripadvisor.com/Hotel_Review-g298557-d6696925-Reviews-Grand_Barony_Xi_an-Xi_an_Shaanxi.html, 79,2019-05-01 00:12:01.801235
Bestay Hotel Express Xi'an Zhonglou East,http://www.tripadvisor.com/Hotel_Review-g298557-d1723801-Reviews-Bestay_Hotel_Express_Xi_an_Zhonglou_East-Xi_an_Shaanxi.html, 14,2019-05-01 00:12:01.801235
Hilton Xi'an High-tech Zone,http://www.tripadvisor.com/Hotel_Review-g298557-d2037091-Reviews-Hilton_Xi_an_High_tech_Zone-Xi_an_Shaanxi.html, 66,2019-05-01 00:12:01.801235
Grand Hyatt Xi'an,http://www.tripadvisor.com/Hotel_Review-g298557-d13985474-Reviews-Grand_Hyatt_Xi_an-Xi_an_Shaanxi.html, 110,2019-05-01 00:12:01.801235
Swisstouches Hotel Xian,http://www.tripadvisor.com/Hotel_Review-g298557-d12293112-Reviews-Swisstouches_Hotel_Xian-Xi_an_Shaanxi.html, 77,2019-05-01 00:12:01.801235
