hotel_name,price_per_night,timestamp
Novotel Abu Dhabi Al Bustan, 40,2019-04-26 11:20:01.237656
City Seasons Al Hamra Hotel, 46,2019-04-26 11:20:01.237656
Premier Inn Abu Dhabi International Airport Hotel, 50,2019-04-26 11:20:01.237656
Yas Hotel Abu Dhabi, 87,2019-04-26 11:20:01.237656
Khalidiya Palace Rayhaan by Rotana, 73,2019-04-26 11:20:01.237656
"Shangri-La Hotel, Qaryat Al Beri, Abu Dhabi", 110,2019-04-26 11:20:01.237656
Aparthotel Adagio Abu Dhabi Al Bustan, 61,2019-04-26 11:20:01.237656
Southern Sun Abu Dhabi, 63,2019-04-26 11:20:01.237656
Ibis Abu Dhabi Gate, 43,2019-04-26 11:20:01.237656
"Radisson Blu Hotel & Resort, Abu Dhabi Corniche", 60,2019-04-26 11:20:01.237656
Yas Island Rotana, 69,2019-04-26 11:20:01.237656
"Radisson Blu Hotel, Abu Dhabi Yas Island", 57,2019-04-26 11:20:01.237656
Park Hyatt Abu Dhabi Hotel and Villas, 185,2019-04-26 11:20:01.237656
Bab Al Qasr Hotel, 81,2019-04-26 11:20:01.237656
Jumeirah at Etihad Towers, 163,2019-04-26 11:20:01.237656
Emirates Palace, 292,2019-04-26 11:20:01.237656
Aloft Abu Dhabi, 43,2019-04-26 11:20:01.237656
Fairmont Bab Al Bahr, 112,2019-04-26 11:20:01.237656
"The Ritz-Carlton Abu Dhabi, Grand Canal", 153,2019-04-26 11:20:01.237656
"The St. Regis Saadiyat Island Resort, Abu Dhabi", 203,2019-04-26 11:20:01.237656
Novotel Abu Dhabi Gate, 53,2019-04-26 11:20:01.237656
Saadiyat Rotana Resort & Villas, 185,2019-04-26 11:20:01.237656
Dusit Thani Abu Dhabi, 78,2019-04-26 11:20:01.237656
Sofitel Abu Dhabi Corniche, 59,2019-04-26 11:20:01.237656
Beach Rotana Abu Dhabi, 72,2019-04-26 11:20:01.237656
Tryp by Wyndham Abu Dhabi City Centre, 43,2019-04-26 11:20:01.237656
"Traders Hotel, Qaryat Al Beri, Abu Dhabi", 50,2019-04-26 11:20:01.237656
Royal Rose Hotel, 67,2019-04-26 11:20:01.237656
Eastern Mangroves Hotel & Spa By Anantara, 100,2019-04-26 11:20:01.237656
Andaz Capital Gate Abu Dhabi - a concept by Hyatt, 76,2019-04-26 11:20:01.237656
The St. Regis Abu Dhabi, 149,2019-04-26 11:20:01.237656
Zaya Nurai Island, 697,2019-04-26 11:20:01.237656
