hotel_name,price_per_night,timestamp
Ramon's Village Resort, 223,2019-04-21 08:20:01.877492
Island Magic Beach Resort, 147,2019-04-21 08:20:01.877492
SunBreeze Hotel, 163,2019-04-21 08:20:01.877492
"Mahogany Bay Resort & Beach Club, Curio Collection by Hilton", 172,2019-04-21 08:20:01.877492
Radisson Fort George Hotel and Marina, 111,2019-04-21 08:20:01.877492
Belize Ocean Club, 192,2019-04-21 08:20:01.877492
Maya Beach Hotel, 99,2019-04-21 08:20:01.877492
"Sweet Songs Jungle Lodge, a Muy'Ono Resort", 100,2019-04-21 08:20:01.877492
San Ignacio Resort Hotel, 142,2019-04-21 08:20:01.877492
Ocean Tide Beach Resort, 84,2019-04-21 08:20:01.877492
Hotel del Rio, 59,2019-04-21 08:20:01.877492
Sapphire Beach Resort, 122,2019-04-21 08:20:01.877492
Pedro's Hotel, 55,2019-04-21 08:20:01.877492
Sleeping Giant Rainforest Lodge, 131,2019-04-21 08:20:01.877492
The Lodge at Jaguar Reef, 131,2019-04-21 08:20:01.877492
Green Parrot Beach Houses & Resort, 117,2019-04-21 08:20:01.877492
Black Orchid Resort, 101,2019-04-21 08:20:01.877492
Robert's Grove Beach Resort, 177,2019-04-21 08:20:01.877492
The Lodge at Chaa Creek, 373,2019-04-21 08:20:01.877492
Pelican Reef Villas Resort, 326,2019-04-21 08:20:01.877492
"Thatch Caye, a Muy'Ono Resort", 120,2019-04-21 08:20:01.877492
Las Terrazas Resort, 232,2019-04-21 08:20:01.877492
Paradise Vacation Hotel, 80,2019-04-21 08:20:01.877492
De Real Macaw, 60,2019-04-21 08:20:01.877492
Chabil Mar, 301,2019-04-21 08:20:01.877492
Laru Beya Resort & Villas, 185,2019-04-21 08:20:01.877492
Grand Caribe Belize Resort and Condominiums, 303,2019-04-21 08:20:01.877492
Almond Beach Resort at Jaguar Reef, 131,2019-04-21 08:20:01.877492
Villa Margarita at Jaguar Reef, 131,2019-04-21 08:20:01.877492
Belizean Dreams Resort, 474,2019-04-21 08:20:01.877492
