hotel_name,price_per_night,timestamp
Cityroomz Edinburgh, 138,2019-04-26 01:20:01.723863
Leonardo Boutique Hotel Simpson Edinburgh, 184,2019-04-26 01:20:01.723863
Travelodge Edinburgh Central Princes Street, 153,2019-04-26 01:20:01.723863
Ibis Edinburgh Centre South Bridge, 178,2019-04-26 01:20:01.723863
"Radisson Blu Hotel, Edinburgh City Centre", 269,2019-04-26 01:20:01.723863
The Balmoral Hotel, 296,2019-04-26 01:20:01.723863
The Scotsman Hotel, 313,2019-04-26 01:20:01.723863
The Principal Edinburgh George Street, 354,2019-04-26 01:20:01.723863
Travelodge Edinburgh Airport Ratho Station Hotel, 120,2019-04-26 01:20:01.723863
Travelodge Edinburgh Central, 164,2019-04-26 01:20:01.723863
Old Town Chambers, 249,2019-04-26 01:20:01.723863
Courtyard by Marriott Edinburgh, 226,2019-04-26 01:20:01.723863
The Edinburgh Grand, 315,2019-04-26 01:20:01.723863
Travelodge Edinburgh Cameron Toll, 142,2019-04-26 01:20:01.723863
B+B Edinburgh, 362,2019-04-26 01:20:01.723863
The Chester Residence, 499,2019-04-26 01:20:01.723863
Novotel Edinburgh Park, 78,2019-04-26 01:20:01.723863
Best Western Plus Edinburgh City Centre Bruntsfield Hotel, 173,2019-04-26 01:20:01.723863
Murrayfield Hotel and House, 162,2019-04-26 01:20:01.723863
Ibis Edinburgh Centre Royal Mile, 155,2019-04-26 01:20:01.723863
Waldorf Astoria Edinburgh - The Caledonian,0,2019-04-26 01:20:01.723863
DoubleTree by Hilton Hotel Edinburgh City Centre, 233,2019-04-26 01:20:01.723863
"Sheraton Grand Hotel & Spa, Edinburgh", 276,2019-04-26 01:20:01.723863
Aparthotel Adagio Edinburgh Royal Mile, 198,2019-04-26 01:20:01.723863
Apex Grassmarket Hotel, 224,2019-04-26 01:20:01.723863
Travelodge Edinburgh Central Queen Street, 153,2019-04-26 01:20:01.723863
Best Western Kings Manor Hotel, 120,2019-04-26 01:20:01.723863
Holiday Inn Express Edinburgh - Leith Waterfront,0,2019-04-26 01:20:01.723863
Apex Waterloo Place Hotel, 257,2019-04-26 01:20:01.723863
"Ten Hill Place, BW Premier Collection",0,2019-04-26 01:20:01.723863
