hotel_name,price_per_night,timestamp
INAYA Putri Bali Resort, 117,2019-04-27 12:20:01.019802
"The Westin Resort Nusa Dua, Bali", 133,2019-04-27 12:20:01.019802
Grand Hyatt Bali, 127,2019-04-27 12:20:01.019802
Ayodya Resort Bali, 96,2019-04-27 12:20:01.019802
Melia Bali, 99,2019-04-27 12:20:01.019802
Sofitel Bali Nusa Dua Beach Resort, 170,2019-04-27 12:20:01.019802
Nusa Dua Beach Hotel & Spa, 103,2019-04-27 12:20:01.019802
"The Laguna, a Luxury Collection Resort & Spa, Nusa Dua, Bali", 134,2019-04-27 12:20:01.019802
The Grand Bali Nusa Dua, 71,2019-04-27 12:20:01.019802
Hilton Bali Resort, 132,2019-04-27 12:20:01.019802
The Ritz-Carlton Bali, 291,2019-04-27 12:20:01.019802
Mahogany Hotel, 37,2019-04-27 12:20:01.019802
Tanadewa Luxury Villas & Spa, 126,2019-04-27 12:20:01.019802
Bali Nusa Dua Hotel, 92,2019-04-27 12:20:01.019802
The Bale, 279,2019-04-27 12:20:01.019802
Courtyard Bali Nusa Dua Resort, 112,2019-04-27 12:20:01.019802
Novotel Bali Nusa Dua Hotel & Residences, 84,2019-04-27 12:20:01.019802
Samabe Bali Suites & Villas, 351,2019-04-27 12:20:01.019802
Amarterra Villas Bali Nusa Dua - MGallery Collection, 264,2019-04-27 12:20:01.019802
Mulia Resort, 199,2019-04-27 12:20:01.019802
Marriott’s Bali Nusa Dua Gardens, 181,2019-04-27 12:20:01.019802
The Mulia, 377,2019-04-27 12:20:01.019802
Kayumanis Nusa Dua Private Villa & Spa, 313,2019-04-27 12:20:01.019802
Frangipani Homestay, 23,2019-04-27 12:20:01.019802
Puri Clinton Home Stay, 21,2019-04-27 12:20:01.019802
Vinila Nusa Dua, 279,2019-04-27 12:20:01.019802
Kubu Garden, 33,2019-04-27 12:20:01.019802
The St. Regis Bali Resort, 472,2019-04-27 12:20:01.019802
Mulia Villas, 445,2019-04-27 12:20:01.019802
Awarta Nusa Dua Luxury Villas & Spa, 391,2019-04-27 12:20:01.019802
