hotel_name,price_per_night,timestamp
The Blue House Boutique Bed & Breakfast, 184,2019-04-30 06:13:01.689448
Jamaica Inn, 320,2019-04-30 06:13:01.689448
Reggae Hostel Ocho Rios, 50,2019-04-30 06:13:01.689448
The Blue House Boutique Bed & Breakfast, 184,2019-04-30 06:13:01.689448
Silver Seas Resort Hotel, 82,2019-04-30 06:13:01.689448
Hibiscus Lodge Hotel, 111,2019-04-30 06:13:01.689448
Kaz Kreol Beach Lodge, 66,2019-04-30 06:13:01.689448
Chrisanns Beach Resort, 98,2019-04-30 06:13:01.689448
Pineapple Court Hotel, 82,2019-04-30 06:13:01.689448
Sand Castles Resort, 147,2019-04-30 06:13:01.689448
Tina's Guest House, 26,2019-04-30 06:13:01.689448
The Lion House Jamaica, 41,2019-04-30 06:13:01.689448
Village Hotel, 67,2019-04-30 06:13:01.689448
Little Shaw Park Guest House, 42,2019-04-30 06:13:01.689448
Ocean Sands, 76,2019-04-30 06:13:01.689448
Columbus Heights, 122,2019-04-30 06:13:01.689448
Casa De Shalom, 94,2019-04-30 06:13:01.689448
Whispering Seas Jamaica, 247,2019-04-30 06:13:01.689448
Turtle Beach Towers, 102,2019-04-30 06:13:01.689448
Rita's Home away from Home, 51,2019-04-30 06:13:01.689448
Shaw Park Beach Hotel & Spa, 259,2019-04-30 06:13:01.689448
Sky Castles, 89,2019-04-30 06:13:01.689448
Fisherman's Point Resort, 80,2019-04-30 06:13:01.689448
Executive Mammee Bay Hotel, 74,2019-04-30 06:13:01.689448
Casahun B&B, 55,2019-04-30 06:13:01.689448
Seaview Villa 1, 357,2019-04-30 06:13:01.689448
Wizzy Apartment, 53,2019-04-30 06:13:01.689448
Marine View Hotel, 78,2019-04-30 06:13:01.689448
Executive Shaw Park Guesthouse, 96,2019-04-30 06:13:01.689448
Home From Home JA Community Living, 46,2019-04-30 06:13:01.689448
Moon Palace Jamaica, 506,2019-04-30 06:13:01.689448
