hotel_name,price_per_night,timestamp
Hotel Almirante, 151,2019-04-29 18:20:01.454099
Hotel Buenos Aires Avenida, 38,2019-04-29 18:20:01.454099
Hotel Manglar 421, 24,2019-04-29 18:20:01.454099
Hotel San Martin, 68,2019-04-29 18:20:01.454099
Holiday Inn Express Cartagena Bocagrande,0,2019-04-29 18:20:01.454099
Hampton by Hilton Cartagena, 90,2019-04-29 18:20:01.454099
Holiday Inn Cartagena Morros,0,2019-04-29 18:20:01.454099
Hotel Pueblito Playa, 43,2019-04-29 18:20:01.454099
Sofitel Legend Santa Clara, 335,2019-04-29 18:20:01.454099
Hotel Dann Cartagena, 122,2019-04-29 18:20:01.454099
Hotel Boutique Casa Isabel, 92,2019-04-29 18:20:01.454099
Hotel Las Americas Casa de Playa, 120,2019-04-29 18:20:01.454099
Hotel Almirante, 151,2019-04-29 18:20:01.454099
Hotel Casa Gloria, 72,2019-04-29 18:20:01.454099
Viajero Cartagena Hostel, 50,2019-04-29 18:20:01.454099
InterContinental Cartagena De Indias, 140,2019-04-29 18:20:01.454099
Conrad Cartagena by Hilton, 151,2019-04-29 18:20:01.454099
Casa Bustamante Hotel Boutique, 77,2019-04-29 18:20:01.454099
Hotel Casa del Arzobispado, 212,2019-04-29 18:20:01.454099
Hilton Cartagena, 141,2019-04-29 18:20:01.454099
Hotel Las Americas Torre del Mar, 155,2019-04-29 18:20:01.454099
Hotel Casa Lola, 124,2019-04-29 18:20:01.454099
Hotel Boutique las Carretas, 104,2019-04-29 18:20:01.454099
Bastion Luxury Hotel, 260,2019-04-29 18:20:01.454099
Allure Chocolat Hotel By Karisma, 161,2019-04-29 18:20:01.454099
Allure Canela, 101,2019-04-29 18:20:01.454099
Hotel Caribe By Faranda Grand, 133,2019-04-29 18:20:01.454099
Estelar Cartagena de Indias Hotel & Convention Center, 129,2019-04-29 18:20:01.454099
Tcherassi Hotel + Spa, 211,2019-04-29 18:20:01.454099
Hyatt Regency Cartagena,0,2019-04-29 18:20:01.454099
Holiday Inn Cartagena Morros,0,2019-04-29 18:20:01.454099
Bantu Hotel By Faranda Boutique,0,2019-04-29 18:20:01.454099
