hotel_name,price_per_night,timestamp
Ramon's Village Resort, 223,2019-04-23 02:20:01.157724
Island Magic Beach Resort, 147,2019-04-23 02:20:01.157724
SunBreeze Hotel, 194,2019-04-23 02:20:01.157724
"Mahogany Bay Resort & Beach Club, Curio Collection by Hilton", 202,2019-04-23 02:20:01.157724
Radisson Fort George Hotel and Marina, 111,2019-04-23 02:20:01.157724
Belize Ocean Club, 192,2019-04-23 02:20:01.157724
"Sweet Songs Jungle Lodge, a Muy'Ono Resort", 100,2019-04-23 02:20:01.157724
San Ignacio Resort Hotel, 142,2019-04-23 02:20:01.157724
Maya Beach Hotel, 99,2019-04-23 02:20:01.157724
Ocean Tide Beach Resort, 84,2019-04-23 02:20:01.157724
Sleeping Giant Rainforest Lodge, 131,2019-04-23 02:20:01.157724
Sapphire Beach Resort, 122,2019-04-23 02:20:01.157724
Pedro's Hotel, 55,2019-04-23 02:20:01.157724
Hotel del Rio, 59,2019-04-23 02:20:01.157724
The Lodge at Jaguar Reef, 131,2019-04-23 02:20:01.157724
Green Parrot Beach Houses & Resort, 117,2019-04-23 02:20:01.157724
Black Orchid Resort, 101,2019-04-23 02:20:01.157724
Robert's Grove Beach Resort, 177,2019-04-23 02:20:01.157724
Pelican Reef Villas Resort, 283,2019-04-23 02:20:01.157724
"Thatch Caye, a Muy'Ono Resort", 120,2019-04-23 02:20:01.157724
Las Terrazas Resort, 232,2019-04-23 02:20:01.157724
Paradise Vacation Hotel, 80,2019-04-23 02:20:01.157724
The Lodge at Chaa Creek, 316,2019-04-23 02:20:01.157724
Laru Beya Resort & Villas, 185,2019-04-23 02:20:01.157724
Chabil Mar, 301,2019-04-23 02:20:01.157724
De Real Macaw, 60,2019-04-23 02:20:01.157724
Grand Caribe Belize Resort and Condominiums, 303,2019-04-23 02:20:01.157724
Almond Beach Resort at Jaguar Reef, 131,2019-04-23 02:20:01.157724
Villa Margarita at Jaguar Reef, 131,2019-04-23 02:20:01.157724
Belizean Dreams Resort, 474,2019-04-23 02:20:01.157724
