hotel_name,price_per_night,timestamp
Luxury Villa Excelsior Parco, 365,2019-04-23 14:20:01.164321
Hotel Mamela, 650,2019-04-23 14:20:01.164321
Hotel 'A Pazziella, 236,2019-04-23 14:20:01.164321
Hotel La Palma, 403,2019-04-23 14:20:01.164321
Villa Marina Capri Hotel & Spa, 437,2019-04-23 14:20:01.164321
Casa Gaia, 211,2019-04-23 14:20:01.164321
Villa da Zara, 405,2019-04-23 14:20:01.164321
Villa Mediterranea Capri, 526,2019-04-23 14:20:01.164321
Hotel Palatium Mari, 218,2019-04-23 14:20:01.164321
La Residenza Capri, 324,2019-04-23 14:20:01.164321
Hotel Regina Cristina, 281,2019-04-23 14:20:01.164321
Albergo Pensione Italia, 187,2019-04-23 14:20:01.164321
Capri Tiberio Palace, 878,2019-04-23 14:20:01.164321
Punta Tragara," 1,486",2019-04-23 14:20:01.164321
Hotel della Piccola Marina,0,2019-04-23 14:20:01.164321
Hotel Villa Sanfelice,0,2019-04-23 14:20:01.164321
Hotel La Reginella,0,2019-04-23 14:20:01.164321
Villa Brunella,0,2019-04-23 14:20:01.164321
Hotel Canasta,0,2019-04-23 14:20:01.164321
Hotel Belvedere & Tre Re,0,2019-04-23 14:20:01.164321
Hotel Nautilus,0,2019-04-23 14:20:01.164321
Albergo Esperia,0,2019-04-23 14:20:01.164321
Casa Raiola,0,2019-04-23 14:20:01.164321
Soleluna Bed & Breakfast,0,2019-04-23 14:20:01.164321
B&B Punta Vivara,0,2019-04-23 14:20:01.164321
Capri Town Apartments,0,2019-04-23 14:20:01.164321
Villa Patrizi,0,2019-04-23 14:20:01.164321
SuiteTime Guest Rooms & House,0,2019-04-23 14:20:01.164321
Albergo La Prora,0,2019-04-23 14:20:01.164321
B&B Casa del Solitario,0,2019-04-23 14:20:01.164321
