hotel_name,price_per_night,timestamp
Valentine City Centre Guest House, 291,2019-04-25 07:20:01.056857
Travelodge Edinburgh Central, 164,2019-04-25 07:20:01.056857
Travelodge Edinburgh Central Waterloo Place Hotel, 186,2019-04-25 07:20:01.056857
Travelodge Edinburgh Central Princes Street, 153,2019-04-25 07:20:01.056857
The Principal Edinburgh George Street, 354,2019-04-25 07:20:01.056857
Best Western Plus Edinburgh City Centre Bruntsfield Hotel, 173,2019-04-25 07:20:01.056857
Murrayfield Hotel and House, 162,2019-04-25 07:20:01.056857
"Ten Hill Place, BW Premier Collection", 204,2019-04-25 07:20:01.056857
Travelodge Edinburgh Central Queen Street, 153,2019-04-25 07:20:01.056857
Travelodge Edinburgh Cameron Toll, 142,2019-04-25 07:20:01.056857
The Edinburgh Grand, 316,2019-04-25 07:20:01.056857
Travelodge Edinburgh Airport Ratho Station Hotel, 120,2019-04-25 07:20:01.056857
Leonardo Boutique Hotel Simpson Edinburgh, 235,2019-04-25 07:20:01.056857
Ibis Edinburgh Centre Royal Mile, 155,2019-04-25 07:20:01.056857
The Scotsman Hotel, 313,2019-04-25 07:20:01.056857
Ibis Edinburgh Centre South Bridge, 194,2019-04-25 07:20:01.056857
Old Town Chambers, 249,2019-04-25 07:20:01.056857
B+B Edinburgh, 362,2019-04-25 07:20:01.056857
Murrayfield Hotel and House, 162,2019-04-25 07:20:01.056857
Radisson Collection Hotel Royal Mile Edinburgh, 248,2019-04-25 07:20:01.056857
Hotel Indigo Edinburgh - Princes Street, 262,2019-04-25 07:20:01.056857
The White Lady, 109,2019-04-25 07:20:01.056857
Hotel du Vin & Bistro, 280,2019-04-25 07:20:01.056857
Best Western Edinburgh South Braid Hills Hotel, 148,2019-04-25 07:20:01.056857
The Inn Place, 187,2019-04-25 07:20:01.056857
24 Royal Terrace, 262,2019-04-25 07:20:01.056857
Travelodge Edinburgh Dreghorn, 131,2019-04-25 07:20:01.056857
Holiday Inn Express Edinburgh - Leith Waterfront, 147,2019-04-25 07:20:01.056857
Apex Grassmarket Hotel, 225,2019-04-25 07:20:01.056857
"The Glasshouse, Autograph Collection", 415,2019-04-25 07:20:01.056857
Tigerlily Hotel, 523,2019-04-25 07:20:01.056857
Hilton Edinburgh Carlton,0,2019-04-25 07:20:01.056857
