hotel_name,price_per_night,timestamp
The Palm Springs Hotel, 405,2019-04-22 14:20:01.198360
7 Springs Inn & Suites, 202,2019-04-22 14:20:01.198360
Ace Hotel & Swim Club, 493,2019-04-22 14:20:01.198360
Ingleside Inn, 456,2019-04-22 14:20:01.198360
The Palm Springs Hotel, 405,2019-04-22 14:20:01.198360
Kimpton Rowan Palm Springs Hotel, 480,2019-04-22 14:20:01.198360
Hotel California, 244,2019-04-22 14:20:01.198360
Oasis Villa Resort, 252,2019-04-22 14:20:01.198360
A Place in the Sun Garden Hotel, 180,2019-04-22 14:20:01.198360
Korakia Pensione, 439,2019-04-22 14:20:01.198360
"Triada Palm Springs, Autograph Collection", 415,2019-04-22 14:20:01.198360
The Westcott, 284,2019-04-22 14:20:01.198360
The Rossi Hotel, 253,2019-04-22 14:20:01.198360
Best Western Plus Las Brisas Hotel, 274,2019-04-22 14:20:01.198360
"The Riviera Palm Springs, A Tribute Portfolio Resort", 414,2019-04-22 14:20:01.198360
Vagabond Inn Palm Springs, 124,2019-04-22 14:20:01.198360
Quality Inn Palm Springs Downtown, 137,2019-04-22 14:20:01.198360
Hotel ZOSO, 258,2019-04-22 14:20:01.198360
Infusion Beach Club, 159,2019-04-22 14:20:01.198360
Courtyard by Marriott Palm Springs, 375,2019-04-22 14:20:01.198360
Villa Royale, 414,2019-04-22 14:20:01.198360
The Weekend, 583,2019-04-22 14:20:01.198360
L'Horizon Resort & Spa, 695,2019-04-22 14:20:01.198360
Hilton Palm Springs,0,2019-04-22 14:20:01.198360
Palm Canyon Resort & Spa,0,2019-04-22 14:20:01.198360
Palm Mountain Resort & Spa,0,2019-04-22 14:20:01.198360
Days Inn by Wyndham Palm Springs,0,2019-04-22 14:20:01.198360
Best Western Inn at Palm Springs,0,2019-04-22 14:20:01.198360
Motel 6 Palm Springs Downtown,0,2019-04-22 14:20:01.198360
Marquis Villas Resort,0,2019-04-22 14:20:01.198360
Knights Inn Palm Springs,0,2019-04-22 14:20:01.198360
