hotel_name,price_per_night,timestamp
Burgenstock Hotels & Resorts - Panorama Residence Suites, 416,2019-04-28 02:20:01.109676
Seehotel Hermitage Luzern, 429,2019-04-28 02:20:01.109676
Seehotel Pilatus, 258,2019-04-28 02:20:01.109676
Hotel Balm Meggen, 220,2019-04-28 02:20:01.109676
Seehotel Sternen Horw, 260,2019-04-28 02:20:01.109676
Hotel-Restaurant Felmis, 135,2019-04-28 02:20:01.109676
Boutique Hotel Schluessel, 327,2019-04-28 02:20:01.109676
Krone Buochs - Hotel & Restaurant, 125,2019-04-28 02:20:01.109676
Seerausch Swiss Quality Hotel, 125,2019-04-28 02:20:01.109676
Hotel Bellevue Luzern, 161,2019-04-28 02:20:01.109676
Hotel Beau Rivage, 233,2019-04-28 02:20:01.109676
Seehotel Kastanienbaum, 203,2019-04-28 02:20:01.109676
Hotel Roggerli, 212,2019-04-28 02:20:01.109676
Hotel Winkelried, 175,2019-04-28 02:20:01.109676
Hotel Gerbi, 286,2019-04-28 02:20:01.109676
Hotel Central am See, 200,2019-04-28 02:20:01.109676
Hotel Alexander, 318,2019-04-28 02:20:01.109676
Hotel Friedheim, 239,2019-04-28 02:20:01.109676
Hotel Bergsonne, 144,2019-04-28 02:20:01.109676
Hotel Stanserhof, 162,2019-04-28 02:20:01.109676
Wellness Hotel Rossli Weggis, 299,2019-04-28 02:20:01.109676
Hotel Rigi Kaltbad, 313,2019-04-28 02:20:01.109676
Hotel Roessli, 154,2019-04-28 02:20:01.109676
Hotel Schweizerhof, 148,2019-04-28 02:20:01.109676
Hotel Restaurant Burestadl, 104,2019-04-28 02:20:01.109676
Wellness Hotel Graziella, 144,2019-04-28 02:20:01.109676
Burgenstock Hotels & Resort – Waldhotel & Spa, 586,2019-04-28 02:20:01.109676
Park Hotel Vitznau, 958,2019-04-28 02:20:01.109676
Burgenstock Hotels & Resort - Palace Hotel, 471,2019-04-28 02:20:01.109676
Burgenstock Hotels & Resort - Burgenstock Hotel & Alpine Spa," 1,156",2019-04-28 02:20:01.109676
