hotel_name,price_per_night,timestamp
Sand Castles Resort, 147,2019-04-27 22:20:01.292297
Ocean Sands, 76,2019-04-27 22:20:01.292297
Columbus Heights, 122,2019-04-27 22:20:01.292297
Sky Castles, 89,2019-04-27 22:20:01.292297
Whispering Seas Jamaica, 247,2019-04-27 22:20:01.292297
Shaw Park Beach Hotel & Spa, 259,2019-04-27 22:20:01.292297
Fisherman's Point Resort, 80,2019-04-27 22:20:01.292297
Executive Mammee Bay Hotel, 74,2019-04-27 22:20:01.292297
Wizzy Apartment, 53,2019-04-27 22:20:01.292297
Home From Home JA Community Living, 46,2019-04-27 22:20:01.292297
Palm Paradise Ocean Villas, 112,2019-04-27 22:20:01.292297
Marine View Hotel, 78,2019-04-27 22:20:01.292297
Seaview Villa 1, 357,2019-04-27 22:20:01.292297
Casahun B&B, 55,2019-04-27 22:20:01.292297
Executive Shaw Park Guesthouse, 96,2019-04-27 22:20:01.292297
Pink Rock Inn, 78,2019-04-27 22:20:01.292297
Moon Palace Jamaica, 493,2019-04-27 22:20:01.292297
Jamaica Inn,0,2019-04-27 22:20:01.292297
Chrisanns Beach Resort,0,2019-04-27 22:20:01.292297
Silver Seas Resort Hotel,0,2019-04-27 22:20:01.292297
Turtle Beach Towers,0,2019-04-27 22:20:01.292297
Hibiscus Lodge Hotel,0,2019-04-27 22:20:01.292297
Reggae Hostel Ocho Rios,0,2019-04-27 22:20:01.292297
Pineapple Court Hotel,0,2019-04-27 22:20:01.292297
Kaz Kreol Beach Lodge,0,2019-04-27 22:20:01.292297
Little Shaw Park Guest House,0,2019-04-27 22:20:01.292297
The Lion House Jamaica,0,2019-04-27 22:20:01.292297
Rita's Home away from Home,0,2019-04-27 22:20:01.292297
Casa De Shalom,0,2019-04-27 22:20:01.292297
Village Hotel,0,2019-04-27 22:20:01.292297
