hotel_name,price_per_night,timestamp
Maradiva Villas Resort and Spa, 422,2019-04-18 18:05:01.118004
LUX* Belle Mare, 261,2019-04-18 18:05:01.118004
Seapoint Boutique Hotel, 184,2019-04-18 18:05:01.118004
Anelia Resort & Spa, 114,2019-04-18 18:05:01.118004
"Shangri-La’s Le Touessrok Resort & Spa, Mauritius", 302,2019-04-18 18:05:01.118004
LUX* Grand Gaube, 285,2019-04-18 18:05:01.118004
Trou Aux Biches Beachcomber Golf Resort & Spa, 333,2019-04-18 18:05:01.118004
Pereybere Hotel & Spa, 111,2019-04-18 18:05:01.118004
SeaSense Boutique Hotel, 122,2019-04-18 18:05:01.118004
The Residence Mauritius, 188,2019-04-18 18:05:01.118004
Merville Beach Hotel, 135,2019-04-18 18:05:01.118004
Outrigger Mauritius Beach Resort, 173,2019-04-18 18:05:01.118004
Sands Suites Resort & Spa, 177,2019-04-18 18:05:01.118004
Tropical Attitude, 99,2019-04-18 18:05:01.118004
InterContinental Mauritius Resort Balaclava Fort, 274,2019-04-18 18:05:01.118004
The Bay, 165,2019-04-18 18:05:01.118004
Le Suffren Hotel & Marina, 171,2019-04-18 18:05:01.118004
Zilwa Attitude, 175,2019-04-18 18:05:01.118004
Sugar Beach Mauritius, 194,2019-04-18 18:05:01.118004
"The Westin Turtle Bay Resort & Spa, Mauritius", 276,2019-04-18 18:05:01.118004
Coral Azur Beach Resort, 78,2019-04-18 18:05:01.118004
Long Beach Mauritius, 269,2019-04-18 18:05:01.118004
Hilton Mauritius Resort & Spa, 244,2019-04-18 18:05:01.118004
Mauricia Beachcomber Resort & Spa, 205,2019-04-18 18:05:01.118004
Salt of Palmar, 141,2019-04-18 18:05:01.118004
La Pirogue Mauritius, 330,2019-04-18 18:05:01.118004
"Radisson Blu Poste Lafayette Resort & Spa, Mauritius", 161,2019-04-18 18:05:01.118004
Coin de Mire Attitude, 69,2019-04-18 18:05:01.118004
L'Oiseau de L'Ocean, 55,2019-04-18 18:05:01.118004
LUX* Le Morne, 431,2019-04-18 18:05:01.118004
Ambre A Sun Resort, 378,2019-04-18 18:05:01.118004
