hotel_name,price_per_night,timestamp
Burgenstock Hotels & Resorts - Panorama Residence Suites, 416,2019-04-29 11:20:01.572452
Seehotel Hermitage Luzern, 429,2019-04-29 11:20:01.572452
Hotel Balm Meggen, 220,2019-04-29 11:20:01.572452
Hotel-Restaurant Felmis, 135,2019-04-29 11:20:01.572452
Burgenstock Hotels & Resort – Waldhotel & Spa, 585,2019-04-29 11:20:01.572452
Seehotel Pilatus, 229,2019-04-29 11:20:01.572452
Boutique Hotel Schluessel, 327,2019-04-29 11:20:01.572452
Wellness Hotel Rossli Weggis, 299,2019-04-29 11:20:01.572452
Hotel Alexander, 318,2019-04-29 11:20:01.572452
Hotel Rigi Kaltbad, 312,2019-04-29 11:20:01.572452
Burgenstock Hotels & Resort - Burgenstock Hotel & Alpine Spa," 1,155",2019-04-29 11:20:01.572452
Seehotel Sternen Horw,0,2019-04-29 11:20:01.572452
Park Hotel Vitznau,0,2019-04-29 11:20:01.572452
Seeblick Hohenhotel,0,2019-04-29 11:20:01.572452
Hotel Seeburg,0,2019-04-29 11:20:01.572452
Hotel Bellevue Luzern,0,2019-04-29 11:20:01.572452
Seehotel Kastanienbaum,0,2019-04-29 11:20:01.572452
Hotel Roggerli,0,2019-04-29 11:20:01.572452
Hotel Beau Rivage,0,2019-04-29 11:20:01.572452
Hotel Winkelried,0,2019-04-29 11:20:01.572452
Swiss Chalet Lodge,0,2019-04-29 11:20:01.572452
Hotel Gerbi,0,2019-04-29 11:20:01.572452
Hotel Bergsonne,0,2019-04-29 11:20:01.572452
Gasthaus zur Waldegg,0,2019-04-29 11:20:01.572452
Hotel Central am See,0,2019-04-29 11:20:01.572452
Burgenstock Hotels & Resort - Palace Hotel,0,2019-04-29 11:20:01.572452
Krone Buochs - Hotel & Restaurant,0,2019-04-29 11:20:01.572452
Hotel Engel,0,2019-04-29 11:20:01.572452
Seerausch Swiss Quality Hotel,0,2019-04-29 11:20:01.572452
Hotel Restaurant Burestadl,0,2019-04-29 11:20:01.572452
