hotel_name,price_per_night,timestamp
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 18:20:01.974229
Jamaica Inn, 248,2019-04-23 18:20:01.974229
Reggae Hostel Ocho Rios, 45,2019-04-23 18:20:01.974229
Jewel Paradise Cove Resort & Spa, 266,2019-04-23 18:20:01.974229
The Blue House Boutique Bed & Breakfast, 183,2019-04-23 18:20:01.974229
Silver Seas Resort Hotel, 82,2019-04-23 18:20:01.974229
Jewel Paradise Cove Resort & Spa, 266,2019-04-23 18:20:01.974229
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 18:20:01.974229
Grand Bahia Principe Jamaica, 354,2019-04-23 18:20:01.974229
Tina's Guest House, 26,2019-04-23 18:20:01.974229
Kaz Kreol Beach Lodge, 65,2019-04-23 18:20:01.974229
Hibiscus Lodge Hotel, 117,2019-04-23 18:20:01.974229
Villa Loyola, 76,2019-04-23 18:20:01.974229
The Lion House Jamaica, 41,2019-04-23 18:20:01.974229
Chrisanns Beach Resort, 97,2019-04-23 18:20:01.974229
Holiday Haven Condo Resort, 117,2019-04-23 18:20:01.974229
Cardiff Hotel & Spa, 135,2019-04-23 18:20:01.974229
Pineapple Court Hotel, 81,2019-04-23 18:20:01.974229
Casa De Shalom, 93,2019-04-23 18:20:01.974229
HotBox Jamaica Bud & Breakfast, 76,2019-04-23 18:20:01.974229
Piper's Cove Resort, 119,2019-04-23 18:20:01.974229
Silver Creek Resort, 91,2019-04-23 18:20:01.974229
Club Ambiance, 195,2019-04-23 18:20:01.974229
Whispering Seas Jamaica, 246,2019-04-23 18:20:01.974229
Turtle Beach Towers, 152,2019-04-23 18:20:01.974229
Villa Sonate, 85,2019-04-23 18:20:01.974229
Teresinajamaica, 84,2019-04-23 18:20:01.974229
Luxury Bahia Principe Runaway Bay, 409,2019-04-23 18:20:01.974229
Franklyn D. Resort & Spa, 660,2019-04-23 18:20:01.974229
Couples Sans Souci, 420,2019-04-23 18:20:01.974229
Jewel Runaway Bay Beach & Golf Resort, 388,2019-04-23 18:20:01.974229
Moon Palace Jamaica, 505,2019-04-23 18:20:01.974229
