hotel_name,price_per_night,timestamp
Centara Ras Fushi Resort & Spa Maldives, 370,2019-04-23 21:20:01.520302
Hotel Octave, 201,2019-04-23 21:20:01.520302
The Somerset Hotel, 130,2019-04-23 21:20:01.520302
Sala Boutique Hotel, 121,2019-04-23 21:20:01.520302
Samann Grand, 137,2019-04-23 21:20:01.520302
"Hotel Jen Male, Maldives by Shangri-La", 186,2019-04-23 21:20:01.520302
The Avenue and Spa, 46,2019-04-23 21:20:01.520302
The Beehive, 77,2019-04-23 21:20:01.520302
Novina, 53,2019-04-23 21:20:01.520302
City King, 62,2019-04-23 21:20:01.520302
The Park House, 91,2019-04-23 21:20:01.520302
Coral Hotel & Spa, 43,2019-04-23 21:20:01.520302
Kaani Lodge, 47,2019-04-23 21:20:01.520302
Heritance Aarah," 1,365",2019-04-23 21:20:01.520302
Somerset Inn,0,2019-04-23 21:20:01.520302
Hotel Unima Grand,0,2019-04-23 21:20:01.520302
Champa Central Hotel,0,2019-04-23 21:20:01.520302
Surf View Raalhugandu,0,2019-04-23 21:20:01.520302
The Melrose Hotel,0,2019-04-23 21:20:01.520302
Vinorva Maldives,0,2019-04-23 21:20:01.520302
Paralian Hulhumale,0,2019-04-23 21:20:01.520302
Athiriveli,0,2019-04-23 21:20:01.520302
LVIS boutique,0,2019-04-23 21:20:01.520302
Maagiri Hotel,0,2019-04-23 21:20:01.520302
House Clover,0,2019-04-23 21:20:01.520302
Skai Lodge,0,2019-04-23 21:20:01.520302
Six in One,0,2019-04-23 21:20:01.520302
Mookai Suites,0,2019-04-23 21:20:01.520302
Marble Hotel,0,2019-04-23 21:20:01.520302
Mookai Hotel,0,2019-04-23 21:20:01.520302
