hotel_name,price_per_night,timestamp
Ramon's Village Resort, 242,2019-04-19 00:05:01.528763
Island Magic Beach Resort, 127,2019-04-19 00:05:01.528763
SunBreeze Hotel, 193,2019-04-19 00:05:01.528763
"Mahogany Bay Resort & Beach Club, Curio Collection by Hilton", 171,2019-04-19 00:05:01.528763
Radisson Fort George Hotel and Marina, 111,2019-04-19 00:05:01.528763
Belize Ocean Club, 171,2019-04-19 00:05:01.528763
Maya Beach Hotel, 99,2019-04-19 00:05:01.528763
"Sweet Songs Jungle Lodge, a Muy'Ono Resort", 99,2019-04-19 00:05:01.528763
Sapphire Beach Resort, 111,2019-04-19 00:05:01.528763
San Ignacio Resort Hotel, 141,2019-04-19 00:05:01.528763
Pedro's Hotel, 55,2019-04-19 00:05:01.528763
Hotel del Rio, 59,2019-04-19 00:05:01.528763
Ocean Tide Beach Resort, 84,2019-04-19 00:05:01.528763
Robert's Grove Beach Resort, 177,2019-04-19 00:05:01.528763
Sleeping Giant Rainforest Lodge, 130,2019-04-19 00:05:01.528763
The Lodge at Jaguar Reef, 130,2019-04-19 00:05:01.528763
Green Parrot Beach Houses & Resort, 116,2019-04-19 00:05:01.528763
Paradise Vacation Hotel, 80,2019-04-19 00:05:01.528763
Black Orchid Resort, 101,2019-04-19 00:05:01.528763
Costa Blu Beach Resort Trademark Collection by Wyndham, 124,2019-04-19 00:05:01.528763
Pelican Reef Villas Resort, 325,2019-04-19 00:05:01.528763
Laru Beya Resort & Villas, 184,2019-04-19 00:05:01.528763
Chabil Mar, 300,2019-04-19 00:05:01.528763
"Thatch Caye, a Muy'Ono Resort", 120,2019-04-19 00:05:01.528763
Villa Margarita at Jaguar Reef, 130,2019-04-19 00:05:01.528763
Almond Beach Resort at Jaguar Reef, 130,2019-04-19 00:05:01.528763
De Real Macaw, 60,2019-04-19 00:05:01.528763
Las Terrazas Resort, 231,2019-04-19 00:05:01.528763
Belizean Dreams Resort, 472,2019-04-19 00:05:01.528763
The Lodge at Chaa Creek, 412,2019-04-19 00:05:01.528763
