hotel_name,price_per_night,timestamp
Ladera Resort, 693,2019-04-28 19:20:01.178792
Anse Chastanet, 484,2019-04-28 19:20:01.178792
Windjammer Landing Villa Beach Resort, 179,2019-04-28 19:20:01.178792
Boucan by Hotel Chocolat, 250,2019-04-28 19:20:01.178792
Stonefield Villa Resort, 436,2019-04-28 19:20:01.178792
Mystique Royal St Lucia, 258,2019-04-28 19:20:01.178792
Anse Chastanet, 484,2019-04-28 19:20:01.178792
St. James's Club Morgan Bay, 416,2019-04-28 19:20:01.178792
Fond Doux Plantation & Resort, 177,2019-04-28 19:20:01.178792
La Haut Resort, 106,2019-04-28 19:20:01.178792
Coco Palm Resort, 105,2019-04-28 19:20:01.178792
Hummingbird Beach Resort, 168,2019-04-28 19:20:01.178792
Villa Beach Cottages, 260,2019-04-28 19:20:01.178792
Marigot Bay Resort and Marina, 374,2019-04-28 19:20:01.178792
Cap Maison, 431,2019-04-28 19:20:01.178792
"The Harbor Club St. Lucia, Curio Collection by Hilton", 130,2019-04-28 19:20:01.178792
Ti Kaye Resort & Spa, 224,2019-04-28 19:20:01.178792
Bay Gardens Beach Resort, 155,2019-04-28 19:20:01.178792
Bel Jou Hotel, 226,2019-04-28 19:20:01.178792
Tet Rouge Resort, 284,2019-04-28 19:20:01.178792
Calabash Cove Resort and Spa, 334,2019-04-28 19:20:01.178792
Bay Gardens Hotel, 113,2019-04-28 19:20:01.178792
Marigot Palms Luxury Caribbean Guesthouse and Apartments, 168,2019-04-28 19:20:01.178792
The Ginger Lily Hotel, 107,2019-04-28 19:20:01.178792
Bay Gardens Inn, 113,2019-04-28 19:20:01.178792
Apartment Espoir, 83,2019-04-28 19:20:01.178792
Jade Mountain Resort," 1,305",2019-04-28 19:20:01.178792
Ladera Resort, 693,2019-04-28 19:20:01.178792
"Sugar Beach, A Viceroy Resort", 786,2019-04-28 19:20:01.178792
East Winds, 709,2019-04-28 19:20:01.178792
The Landings Resort & Spa, 569,2019-04-28 19:20:01.178792
Royalton Saint Lucia, 989,2019-04-28 19:20:01.178792
