hotel_name,price_per_night,timestamp
7 Springs Inn & Suites, 202,2019-04-21 23:20:01.552643
Ace Hotel & Swim Club, 493,2019-04-21 23:20:01.552643
Hilton Palm Springs, 280,2019-04-21 23:20:01.552643
Ingleside Inn, 456,2019-04-21 23:20:01.552643
The Palm Springs Hotel, 405,2019-04-21 23:20:01.552643
Kimpton Rowan Palm Springs Hotel, 480,2019-04-21 23:20:01.552643
Hotel California, 244,2019-04-21 23:20:01.552643
Oasis Villa Resort, 252,2019-04-21 23:20:01.552643
A Place in the Sun Garden Hotel, 180,2019-04-21 23:20:01.552643
Korakia Pensione, 439,2019-04-21 23:20:01.552643
"Triada Palm Springs, Autograph Collection", 334,2019-04-21 23:20:01.552643
The Westcott, 284,2019-04-21 23:20:01.552643
The Rossi Hotel, 253,2019-04-21 23:20:01.552643
Best Western Plus Las Brisas Hotel, 274,2019-04-21 23:20:01.552643
Palm Canyon Resort & Spa, 232,2019-04-21 23:20:01.552643
"The Riviera Palm Springs, A Tribute Portfolio Resort", 414,2019-04-21 23:20:01.552643
Vagabond Inn Palm Springs, 124,2019-04-21 23:20:01.552643
Palm Mountain Resort & Spa, 194,2019-04-21 23:20:01.552643
Quality Inn Palm Springs Downtown, 137,2019-04-21 23:20:01.552643
Hotel ZOSO, 258,2019-04-21 23:20:01.552643
Infusion Beach Club, 159,2019-04-21 23:20:01.552643
Days Inn by Wyndham Palm Springs, 128,2019-04-21 23:20:01.552643
Best Western Inn at Palm Springs, 142,2019-04-21 23:20:01.552643
Motel 6 Palm Springs Downtown, 132,2019-04-21 23:20:01.552643
Courtyard by Marriott Palm Springs, 375,2019-04-21 23:20:01.552643
Marquis Villas Resort, 223,2019-04-21 23:20:01.552643
Knights Inn Palm Springs, 96,2019-04-21 23:20:01.552643
Villa Royale, 444,2019-04-21 23:20:01.552643
L'Horizon Resort & Spa, 695,2019-04-21 23:20:01.552643
The Weekend, 583,2019-04-21 23:20:01.552643
