hotel_name,price_per_night,timestamp
Fond Doux Plantation & Resort, 176,2019-04-23 01:20:01.961667
Windjammer Landing Villa Beach Resort, 160,2019-04-23 01:20:01.961667
"Sugar Beach, A Viceroy Resort", 783,2019-04-23 01:20:01.961667
Ladera Resort, 689,2019-04-23 01:20:01.961667
Coco Palm Resort, 104,2019-04-23 01:20:01.961667
St. James's Club Morgan Bay, 415,2019-04-23 01:20:01.961667
Bay Gardens Hotel, 113,2019-04-23 01:20:01.961667
La Haut Resort, 114,2019-04-23 01:20:01.961667
Hummingbird Beach Resort, 216,2019-04-23 01:20:01.961667
Fond Doux Plantation & Resort, 176,2019-04-23 01:20:01.961667
The Landings Resort & Spa, 567,2019-04-23 01:20:01.961667
Anse Chastanet, 482,2019-04-23 01:20:01.961667
Stonefield Villa Resort, 580,2019-04-23 01:20:01.961667
Marigot Bay Resort and Marina, 372,2019-04-23 01:20:01.961667
Cap Maison, 430,2019-04-23 01:20:01.961667
Boucan by Hotel Chocolat, 249,2019-04-23 01:20:01.961667
East Winds, 706,2019-04-23 01:20:01.961667
Bay Gardens Hotel, 113,2019-04-23 01:20:01.961667
Bel Jou Hotel, 226,2019-04-23 01:20:01.961667
Tet Rouge Resort, 283,2019-04-23 01:20:01.961667
Jade Mountain Resort," 1,300",2019-04-23 01:20:01.961667
Royalton Saint Lucia, 985,2019-04-23 01:20:01.961667
Villa Beach Cottages,0,2019-04-23 01:20:01.961667
"The Harbor Club St. Lucia, Curio Collection by Hilton",0,2019-04-23 01:20:01.961667
Mystique Royal St Lucia (formerly Royal St.Lucia Resort and Spa),0,2019-04-23 01:20:01.961667
Bay Gardens Beach Resort,0,2019-04-23 01:20:01.961667
Ti Kaye Resort & Spa,0,2019-04-23 01:20:01.961667
Marigot Palms Luxury Caribbean Guesthouse and Apartments,0,2019-04-23 01:20:01.961667
The Ginger Lily Hotel,0,2019-04-23 01:20:01.961667
Bay Gardens Inn,0,2019-04-23 01:20:01.961667
Calabash Cove Resort and Spa,0,2019-04-23 01:20:01.961667
Oasis Marigot,0,2019-04-23 01:20:01.961667
