hotel_name,price_per_night,timestamp
"The Riviera Palm Springs, A Tribute Portfolio Resort", 414,2019-04-23 07:20:01.926566
The Palm Springs Hotel, 405,2019-04-23 07:20:01.926566
Hilton Palm Springs, 280,2019-04-23 07:20:01.926566
Korakia Pensione, 439,2019-04-23 07:20:01.926566
"Triada Palm Springs, Autograph Collection", 334,2019-04-23 07:20:01.926566
A Place in the Sun Garden Hotel, 180,2019-04-23 07:20:01.926566
The Palm Springs Hotel, 405,2019-04-23 07:20:01.926566
The Westcott, 284,2019-04-23 07:20:01.926566
Hotel ZOSO, 216,2019-04-23 07:20:01.926566
Palm Mountain Resort & Spa, 158,2019-04-23 07:20:01.926566
Best Western Plus Las Brisas Hotel, 274,2019-04-23 07:20:01.926566
"The Riviera Palm Springs, A Tribute Portfolio Resort", 414,2019-04-23 07:20:01.926566
Palm Canyon Resort & Spa, 232,2019-04-23 07:20:01.926566
Delos Reyes Palm Springs, 64,2019-04-23 07:20:01.926566
Motel 6 Palm Springs Downtown, 132,2019-04-23 07:20:01.926566
Vagabond Inn Palm Springs, 124,2019-04-23 07:20:01.926566
Infusion Beach Club, 159,2019-04-23 07:20:01.926566
Quality Inn Palm Springs Downtown, 137,2019-04-23 07:20:01.926566
Villa Royale, 216,2019-04-23 07:20:01.926566
Travelodge by Wyndham Palm Springs, 99,2019-04-23 07:20:01.926566
Marquis Villas Resort, 223,2019-04-23 07:20:01.926566
L'Horizon Resort & Spa, 695,2019-04-23 07:20:01.926566
The Weekend, 584,2019-04-23 07:20:01.926566
Ace Hotel & Swim Club,0,2019-04-23 07:20:01.926566
7 Springs Inn & Suites, 202,2019-04-23 07:20:01.926566
Kimpton Rowan Palm Springs Hotel, 480,2019-04-23 07:20:01.926566
Oasis Villa Resort, 252,2019-04-23 07:20:01.926566
Ivy Palm Resort,0,2019-04-23 07:20:01.926566
Days Inn by Wyndham Palm Springs, 103,2019-04-23 07:20:01.926566
Courtyard by Marriott Palm Springs,0,2019-04-23 07:20:01.926566
Best Western Inn at Palm Springs, 142,2019-04-23 07:20:01.926566
Knights Inn Palm Springs, 96,2019-04-23 07:20:01.926566
