hotel_name,url,price_per_night,timestamp
Hotel Mamela,http://www.tripadvisor.com/Hotel_Review-g187783-d583272-Reviews-Hotel_Mamela-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 648,2019-05-03 03:12:01.385568
Luxury Villa Excelsior Parco,http://www.tripadvisor.com/Hotel_Review-g187783-d593238-Reviews-Luxury_Villa_Excelsior_Parco-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 363,2019-05-03 03:12:01.385568
Capri Tiberio Palace,http://www.tripadvisor.com/Hotel_Review-g187783-d575916-Reviews-Capri_Tiberio_Palace-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 704,2019-05-03 03:12:01.385568
Villa Marina Capri Hotel & Spa,http://www.tripadvisor.com/Hotel_Review-g187783-d1163332-Reviews-Villa_Marina_Capri_Hotel_Spa-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 586,2019-05-03 03:12:01.385568
Hotel La Palma,http://www.tripadvisor.com/Hotel_Review-g187783-d235944-Reviews-Hotel_La_Palma-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 469,2019-05-03 03:12:01.385568
Villa Mediterranea Capri,http://www.tripadvisor.com/Hotel_Review-g187783-d11788985-Reviews-Villa_Mediterranea_Capri-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 601,2019-05-03 03:12:01.385568
Villa da Zara,http://www.tripadvisor.com/Hotel_Review-g187783-d12528388-Reviews-Villa_da_Zara-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 197,2019-05-03 03:12:01.385568
Suite Garden,http://www.tripadvisor.com/Hotel_Review-g187783-d14821124-Reviews-Suite_Garden-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 355,2019-05-03 03:12:01.385568
Villa Carolina Capri,http://www.tripadvisor.com/Hotel_Review-g187783-d10375947-Reviews-Villa_Carolina_Capri-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 362,2019-05-03 03:12:01.385568
Villa i Tre Fratelli,http://www.tripadvisor.com/Hotel_Review-g187783-d15814673-Reviews-Villa_i_Tre_Fratelli-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 113,2019-05-03 03:12:01.385568
Punta Tragara,http://www.tripadvisor.com/Hotel_Review-g187783-d235948-Reviews-Punta_Tragara-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 968,2019-05-03 03:12:01.385568
Villa Helios,http://www.tripadvisor.com/Hotel_Review-g187783-d1055171-Reviews-Villa_Helios-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 248,2019-05-03 03:12:01.385568
Relais Maresca Small Luxury Hotel,http://www.tripadvisor.com/Hotel_Review-g187783-d252562-Reviews-Relais_Maresca_Small_Luxury_Hotel-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 196,2019-05-03 03:12:01.385568
Hotel 'A Pazziella,http://www.tripadvisor.com/Hotel_Review-g187783-d319533-Reviews-Hotel_A_Pazziella-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 349,2019-05-03 03:12:01.385568
La Residenza Capri,http://www.tripadvisor.com/Hotel_Review-g187783-d275665-Reviews-La_Residenza_Capri-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 353,2019-05-03 03:12:01.385568
