hotel_name,price_per_night,timestamp
Premier Inn Abu Dhabi International Airport Hotel, 47,2019-04-28 22:20:01.359876
Yas Hotel Abu Dhabi, 110,2019-04-28 22:20:01.359876
Southern Sun Abu Dhabi, 62,2019-04-28 22:20:01.359876
"Shangri-La Hotel, Qaryat Al Beri, Abu Dhabi", 124,2019-04-28 22:20:01.359876
"Radisson Blu Hotel & Resort, Abu Dhabi Corniche", 60,2019-04-28 22:20:01.359876
City Seasons Al Hamra Hotel, 46,2019-04-28 22:20:01.359876
Bab Al Qasr Hotel, 81,2019-04-28 22:20:01.359876
Jumeirah at Etihad Towers, 162,2019-04-28 22:20:01.359876
Emirates Palace, 292,2019-04-28 22:20:01.359876
Fairmont Bab Al Bahr, 112,2019-04-28 22:20:01.359876
"The Ritz-Carlton Abu Dhabi, Grand Canal", 153,2019-04-28 22:20:01.359876
"The St. Regis Saadiyat Island Resort, Abu Dhabi", 203,2019-04-28 22:20:01.359876
Tryp by Wyndham Abu Dhabi City Centre, 43,2019-04-28 22:20:01.359876
"Traders Hotel, Qaryat Al Beri, Abu Dhabi", 62,2019-04-28 22:20:01.359876
Al Seef Resort & Spa By Andalus, 66,2019-04-28 22:20:01.359876
Royal Rose Hotel, 63,2019-04-28 22:20:01.359876
Novotel Abu Dhabi Al Bustan, 40,2019-04-28 22:20:01.359876
Eastern Mangroves Hotel & Spa By Anantara, 100,2019-04-28 22:20:01.359876
Ibis Abu Dhabi Gate, 43,2019-04-28 22:20:01.359876
Saadiyat Rotana Resort & Villas, 185,2019-04-28 22:20:01.359876
Premier Inn Abu Dhabi Capital Centre Hotel, 40,2019-04-28 22:20:01.359876
Al Raha Beach Hotel," 1,629",2019-04-28 22:20:01.359876
Zaya Nurai Island, 697,2019-04-28 22:20:01.359876
Khalidiya Palace Rayhaan by Rotana,0,2019-04-28 22:20:01.359876
"Radisson Blu Hotel, Abu Dhabi Yas Island",0,2019-04-28 22:20:01.359876
Yas Island Rotana,0,2019-04-28 22:20:01.359876
Sofitel Abu Dhabi Corniche,0,2019-04-28 22:20:01.359876
The St. Regis Abu Dhabi,0,2019-04-28 22:20:01.359876
Beach Rotana Abu Dhabi,0,2019-04-28 22:20:01.359876
Rosewood Abu Dhabi,0,2019-04-28 22:20:01.359876
