hotel_name,price_per_night,timestamp
Island Magic Beach Resort, 153,2019-04-27 09:20:01.535783
Ramon's Village Resort, 224,2019-04-27 09:20:01.535783
SunBreeze Hotel, 187,2019-04-27 09:20:01.535783
Radisson Fort George Hotel and Marina, 112,2019-04-27 09:20:01.535783
"Mahogany Bay Resort & Beach Club, Curio Collection by Hilton", 192,2019-04-27 09:20:01.535783
Las Terrazas Resort, 233,2019-04-27 09:20:01.535783
Belize Ocean Club, 162,2019-04-27 09:20:01.535783
Hotel del Rio, 60,2019-04-27 09:20:01.535783
"Sweet Songs Jungle Lodge, a Muy'Ono Resort", 101,2019-04-27 09:20:01.535783
Pedro's Hotel, 55,2019-04-27 09:20:01.535783
Green Parrot Beach Houses & Resort, 117,2019-04-27 09:20:01.535783
Ocean Tide Beach Resort, 84,2019-04-27 09:20:01.535783
Maya Beach Hotel, 100,2019-04-27 09:20:01.535783
"Thatch Caye, a Muy'Ono Resort", 121,2019-04-27 09:20:01.535783
Sleeping Giant Rainforest Lodge, 132,2019-04-27 09:20:01.535783
Caye Casa, 163,2019-04-27 09:20:01.535783
San Ignacio Resort Hotel, 143,2019-04-27 09:20:01.535783
Bocawina Rainforest Resort & Adventures, 121,2019-04-27 09:20:01.535783
Rumors Resort, 97,2019-04-27 09:20:01.535783
Sapphire Beach Resort, 122,2019-04-27 09:20:01.535783
The Lodge at Jaguar Reef, 132,2019-04-27 09:20:01.535783
Black Orchid Resort, 102,2019-04-27 09:20:01.535783
The Lodge at Chaa Creek, 416,2019-04-27 09:20:01.535783
Belizean Dreams Resort, 477,2019-04-27 09:20:01.535783
White Sands Cove Resort, 303,2019-04-27 09:20:01.535783
Laru Beya Resort & Villas, 186,2019-04-27 09:20:01.535783
Chabil Mar, 303,2019-04-27 09:20:01.535783
Grand Caribe Belize Resort and Condominiums, 305,2019-04-27 09:20:01.535783
Robert's Grove Beach Resort, 178,2019-04-27 09:20:01.535783
SunBreeze Suites, 175,2019-04-27 09:20:01.535783
