hotel_name,url,price_per_night,timestamp
INAYA Putri Bali Resort,http://www.tripadvisor.com/Hotel_Review-g297698-d308410-Reviews-INAYA_Putri_Bali_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 107,2019-05-10 23:12:01.624969
Grand Hyatt Bali,http://www.tripadvisor.com/Hotel_Review-g297698-d307570-Reviews-Grand_Hyatt_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 127,2019-05-10 23:12:01.624969
"The Westin Resort Nusa Dua, Bali",http://www.tripadvisor.com/Hotel_Review-g297698-d304528-Reviews-The_Westin_Resort_Nusa_Dua_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 134,2019-05-10 23:12:01.624969
Ayodya Resort Bali,http://www.tripadvisor.com/Hotel_Review-g297698-d303033-Reviews-Ayodya_Resort_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 95,2019-05-10 23:12:01.624969
Melia Bali,http://www.tripadvisor.com/Hotel_Review-g297698-d302653-Reviews-Melia_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 99,2019-05-10 23:12:01.624969
Sofitel Bali Nusa Dua Beach Resort,http://www.tripadvisor.com/Hotel_Review-g297698-d5039960-Reviews-Sofitel_Bali_Nusa_Dua_Beach_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 180,2019-05-10 23:12:01.624969
Nusa Dua Beach Hotel & Spa,http://www.tripadvisor.com/Hotel_Review-g297698-d302385-Reviews-Nusa_Dua_Beach_Hotel_Spa-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 101,2019-05-10 23:12:01.624969
"The Laguna, a Luxury Collection Resort & Spa, Nusa Dua, Bali",http://www.tripadvisor.com/Hotel_Review-g297698-d301787-Reviews-The_Laguna_a_Luxury_Collection_Resort_Spa_Nusa_Dua_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bal.html, 144,2019-05-10 23:12:01.624969
The Grand Bali Nusa Dua,http://www.tripadvisor.com/Hotel_Review-g297698-d306731-Reviews-The_Grand_Bali_Nusa_Dua-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 74,2019-05-10 23:12:01.624969
Mulia Resort,http://www.tripadvisor.com/Hotel_Review-g297698-d3633245-Reviews-Mulia_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 196,2019-05-10 23:12:01.624969
Bali Nusa Dua Hotel,http://www.tripadvisor.com/Hotel_Review-g297698-d6640840-Reviews-Bali_Nusa_Dua_Hotel-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 53,2019-05-10 23:12:01.624969
Samabe Bali Suites & Villas,http://www.tripadvisor.com/Hotel_Review-g297698-d3973293-Reviews-Samabe_Bali_Suites_Villas-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 350,2019-05-10 23:12:01.624969
Tanadewa Luxury Villas & Spa,http://www.tripadvisor.com/Hotel_Review-g297698-d3752956-Reviews-Tanadewa_Luxury_Villas_Spa-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 117,2019-05-10 23:12:01.624969
The Bale,http://www.tripadvisor.com/Hotel_Review-g297698-d325383-Reviews-The_Bale-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 231,2019-05-10 23:12:01.624969
Courtyard Bali Nusa Dua Resort,http://www.tripadvisor.com/Hotel_Review-g297698-d2038714-Reviews-Courtyard_Bali_Nusa_Dua_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 86,2019-05-10 23:12:01.624969
Novotel Bali Nusa Dua Hotel & Residences,http://www.tripadvisor.com/Hotel_Review-g297698-d649857-Reviews-Novotel_Bali_Nusa_Dua_Hotel_Residences-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 98,2019-05-10 23:12:01.624969
Amarterra Villas Bali Nusa Dua - MGallery Collection,http://www.tripadvisor.com/Hotel_Review-g297698-d3515952-Reviews-Amarterra_Villas_Bali_Nusa_Dua_MGallery_Collection-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 343,2019-05-10 23:12:01.624969
Mahogany Hotel,http://www.tripadvisor.com/Hotel_Review-g297698-d7368744-Reviews-Mahogany_Hotel-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 34,2019-05-10 23:12:01.624969
Kayumanis Nusa Dua Private Villa & Spa,http://www.tripadvisor.com/Hotel_Review-g297698-d572368-Reviews-Kayumanis_Nusa_Dua_Private_Villa_Spa-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 312,2019-05-10 23:12:01.624969
Marriott’s Bali Nusa Dua Gardens,http://www.tripadvisor.com/Hotel_Review-g297698-d12551042-Reviews-Marriott_s_Bali_Nusa_Dua_Gardens-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 158,2019-05-10 23:12:01.624969
Frangipani Homestay,http://www.tripadvisor.com/Hotel_Review-g297698-d8036100-Reviews-Frangipani_Homestay-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 22,2019-05-10 23:12:01.624969
Puri Clinton Home Stay,http://www.tripadvisor.com/Hotel_Review-g297698-d6125078-Reviews-Puri_Clinton_Home_Stay-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 20,2019-05-10 23:12:01.624969
Awarta Nusa Dua Resort & Villas,http://www.tripadvisor.com/Hotel_Review-g297698-d3812838-Reviews-Awarta_Nusa_Dua_Resort_Villas-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 156,2019-05-10 23:12:01.624969
Kubu Garden,http://www.tripadvisor.com/Hotel_Review-g297698-d6451037-Reviews-Kubu_Garden-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 32,2019-05-10 23:12:01.624969
Ellie's,http://www.tripadvisor.com/Hotel_Review-g297698-d587612-Reviews-Ellie_s-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 21,2019-05-10 23:12:01.624969
The Ritz-Carlton Bali,http://www.tripadvisor.com/Hotel_Review-g297698-d6820858-Reviews-The_Ritz_Carlton_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 512,2019-05-10 23:12:01.624969
The Mulia,http://www.tripadvisor.com/Hotel_Review-g297698-d3554169-Reviews-The_Mulia-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 403,2019-05-10 23:12:01.624969
The St. Regis Bali Resort,http://www.tripadvisor.com/Hotel_Review-g297698-d1146351-Reviews-The_St_Regis_Bali_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 466,2019-05-10 23:12:01.624969
Mulia Villas,http://www.tripadvisor.com/Hotel_Review-g297698-d3633238-Reviews-Mulia_Villas-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html, 499,2019-05-10 23:12:01.624969
Hilton Bali Resort,http://www.tripadvisor.com/Hotel_Review-g297698-d301929-Reviews-Hilton_Bali_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,0,2019-05-10 23:12:01.624969
