hotel_name,price_per_night,timestamp
Somerset Inn, 62,2019-04-22 16:20:01.910830
Centara Ras Fushi Resort & Spa Maldives, 369,2019-04-22 16:20:01.910830
Hotel Octave, 201,2019-04-22 16:20:01.910830
The Somerset Hotel, 130,2019-04-22 16:20:01.910830
Sala Boutique Hotel, 121,2019-04-22 16:20:01.910830
Samann Grand, 137,2019-04-22 16:20:01.910830
"Hotel Jen Male, Maldives by Shangri-La", 185,2019-04-22 16:20:01.910830
The Avenue and Spa, 46,2019-04-22 16:20:01.910830
Hotel Unima Grand, 72,2019-04-22 16:20:01.910830
Champa Central Hotel, 93,2019-04-22 16:20:01.910830
Novina, 53,2019-04-22 16:20:01.910830
Surf View Raalhugandu, 87,2019-04-22 16:20:01.910830
The Melrose Hotel, 49,2019-04-22 16:20:01.910830
Vinorva Maldives, 54,2019-04-22 16:20:01.910830
LVIS boutique, 109,2019-04-22 16:20:01.910830
House Clover, 83,2019-04-22 16:20:01.910830
City King, 62,2019-04-22 16:20:01.910830
Skai Lodge, 76,2019-04-22 16:20:01.910830
Mookai Suites, 104,2019-04-22 16:20:01.910830
Marble Hotel, 77,2019-04-22 16:20:01.910830
Coral Hotel & Spa, 43,2019-04-22 16:20:01.910830
Mookai Hotel, 82,2019-04-22 16:20:01.910830
Moodhu Surf House, 60,2019-04-22 16:20:01.910830
Heritance Aarah," 1,364",2019-04-22 16:20:01.910830
The Beehive,0,2019-04-22 16:20:01.910830
Athiriveli,0,2019-04-22 16:20:01.910830
Maagiri Hotel,0,2019-04-22 16:20:01.910830
Paralian Hulhumale,0,2019-04-22 16:20:01.910830
Six in One,0,2019-04-22 16:20:01.910830
Kaani Lodge,0,2019-04-22 16:20:01.910830
