hotel_name,price_per_night,timestamp
Ladera Resort, 693,2019-04-28 12:20:01.889729
Anse Chastanet, 484,2019-04-28 12:20:01.889729
Windjammer Landing Villa Beach Resort, 179,2019-04-28 12:20:01.889729
Boucan by Hotel Chocolat, 250,2019-04-28 12:20:01.889729
Stonefield Villa Resort, 436,2019-04-28 12:20:01.889729
Mystique Royal St Lucia, 234,2019-04-28 12:20:01.889729
Anse Chastanet, 484,2019-04-28 12:20:01.889729
St. James's Club Morgan Bay, 416,2019-04-28 12:20:01.889729
Fond Doux Plantation & Resort, 296,2019-04-28 12:20:01.889729
La Haut Resort, 106,2019-04-28 12:20:01.889729
Coco Palm Resort, 105,2019-04-28 12:20:01.889729
Hummingbird Beach Resort, 217,2019-04-28 12:20:01.889729
Villa Beach Cottages, 260,2019-04-28 12:20:01.889729
Marigot Bay Resort and Marina, 374,2019-04-28 12:20:01.889729
Cap Maison, 431,2019-04-28 12:20:01.889729
Ti Kaye Resort & Spa, 224,2019-04-28 12:20:01.889729
Bay Gardens Beach Resort, 155,2019-04-28 12:20:01.889729
Bel Jou Hotel, 226,2019-04-28 12:20:01.889729
Tet Rouge Resort, 284,2019-04-28 12:20:01.889729
Calabash Cove Resort and Spa, 355,2019-04-28 12:20:01.889729
Bay Gardens Hotel, 113,2019-04-28 12:20:01.889729
Marigot Palms Luxury Caribbean Guesthouse and Apartments, 168,2019-04-28 12:20:01.889729
The Ginger Lily Hotel, 107,2019-04-28 12:20:01.889729
Bay Gardens Inn, 113,2019-04-28 12:20:01.889729
Apartment Espoir, 83,2019-04-28 12:20:01.889729
Jade Mountain Resort," 1,305",2019-04-28 12:20:01.889729
Ladera Resort, 693,2019-04-28 12:20:01.889729
"Sugar Beach, A Viceroy Resort", 786,2019-04-28 12:20:01.889729
East Winds, 709,2019-04-28 12:20:01.889729
The Landings Resort & Spa, 569,2019-04-28 12:20:01.889729
Royalton Saint Lucia, 989,2019-04-28 12:20:01.889729
"The Harbor Club St. Lucia, Curio Collection by Hilton",0,2019-04-28 12:20:01.889729
