hotel_name,price_per_night,timestamp
Baystone Boutique Hotel & Spa, 173,2019-04-19 08:05:01.379975
"Shangri-La’s Le Touessrok Resort & Spa, Mauritius", 302,2019-04-19 08:05:01.379975
LUX* Belle Mare, 261,2019-04-19 08:05:01.379975
Hilton Mauritius Resort & Spa, 245,2019-04-19 08:05:01.379975
Holiday Inn Mauritius Mon Tresor, 112,2019-04-19 08:05:01.379975
LUX* Le Morne, 344,2019-04-19 08:05:01.379975
Mauricia Beachcomber Resort & Spa, 219,2019-04-19 08:05:01.379975
LUX* Grand Gaube, 285,2019-04-19 08:05:01.379975
Trou Aux Biches Beachcomber Golf Resort & Spa, 336,2019-04-19 08:05:01.379975
The Residence Mauritius, 188,2019-04-19 08:05:01.379975
Sugar Beach Mauritius, 194,2019-04-19 08:05:01.379975
Coral Azur Beach Resort, 78,2019-04-19 08:05:01.379975
Merville Beach Hotel, 135,2019-04-19 08:05:01.379975
Outrigger Mauritius Beach Resort, 173,2019-04-19 08:05:01.379975
"Radisson Blu Poste Lafayette Resort & Spa, Mauritius", 254,2019-04-19 08:05:01.379975
Heritage Le Telfair Golf & Wellness Resort, 338,2019-04-19 08:05:01.379975
Pereybere Hotel & Spa, 111,2019-04-19 08:05:01.379975
Anelia Resort & Spa, 115,2019-04-19 08:05:01.379975
Radisson Blu Azuri Resort & Spa Mauritius, 287,2019-04-19 08:05:01.379975
Angsana Balaclava Mauritius, 371,2019-04-19 08:05:01.379975
Shanti Maurice Resort & Spa, 241,2019-04-19 08:05:01.379975
La Pirogue Mauritius, 303,2019-04-19 08:05:01.379975
InterContinental Mauritius Resort Balaclava Fort, 273,2019-04-19 08:05:01.379975
Victoria Beachcomber Resort & Spa, 244,2019-04-19 08:05:01.379975
Paradis Beachcomber Golf Resort & Spa, 277,2019-04-19 08:05:01.379975
Sands Suites Resort & Spa, 178,2019-04-19 08:05:01.379975
"The Oberoi Beach Resort, Mauritius", 476,2019-04-19 08:05:01.379975
Constance Belle Mare Plage, 251,2019-04-19 08:05:01.379975
Le Suffren Hotel & Marina, 171,2019-04-19 08:05:01.379975
Maradiva Villas Resort and Spa, 422,2019-04-19 08:05:01.379975
Shandrani Beachcomber Resort & Spa - All Inclusive, 408,2019-04-19 08:05:01.379975
