hotel_name,price_per_night,timestamp
Windjammer Landing Villa Beach Resort, 179,2019-04-24 17:20:01.354796
Coco Palm Resort, 105,2019-04-24 17:20:01.354796
St. James's Club Morgan Bay, 417,2019-04-24 17:20:01.354796
La Haut Resort, 114,2019-04-24 17:20:01.354796
Hummingbird Beach Resort, 217,2019-04-24 17:20:01.354796
The Landings Resort & Spa, 456,2019-04-24 17:20:01.354796
Villa Beach Cottages, 260,2019-04-24 17:20:01.354796
Fond Doux Plantation & Resort, 178,2019-04-24 17:20:01.354796
"The Harbor Club St. Lucia, Curio Collection by Hilton", 228,2019-04-24 17:20:01.354796
Anse Chastanet, 485,2019-04-24 17:20:01.354796
Boucan by Hotel Chocolat, 250,2019-04-24 17:20:01.354796
Marigot Bay Resort and Marina, 374,2019-04-24 17:20:01.354796
Cap Maison, 432,2019-04-24 17:20:01.354796
Mystique Royal St Lucia (formerly Royal St.Lucia Resort and Spa), 235,2019-04-24 17:20:01.354796
Bay Gardens Beach Resort, 232,2019-04-24 17:20:01.354796
Marigot Palms Luxury Caribbean Guesthouse and Apartments, 169,2019-04-24 17:20:01.354796
Ti Kaye Resort & Spa, 225,2019-04-24 17:20:01.354796
Bay Gardens Hotel, 113,2019-04-24 17:20:01.354796
Calabash Cove Resort and Spa, 356,2019-04-24 17:20:01.354796
Bel Jou Hotel, 227,2019-04-24 17:20:01.354796
The Ginger Lily Hotel,0,2019-04-24 17:20:01.354796
Tet Rouge Resort, 285,2019-04-24 17:20:01.354796
Bay Gardens Inn, 107,2019-04-24 17:20:01.354796
Oasis Marigot, 179,2019-04-24 17:20:01.354796
Jade Mountain Resort," 1,306",2019-04-24 17:20:01.354796
"Sugar Beach, A Viceroy Resort", 786,2019-04-24 17:20:01.354796
Ladera Resort, 695,2019-04-24 17:20:01.354796
Royalton Saint Lucia, 990,2019-04-24 17:20:01.354796
Stonefield Villa Resort, 582,2019-04-24 17:20:01.354796
East Winds, 709,2019-04-24 17:20:01.354796
