platform_name,price_per_night
Trip.com, 374
Trip.com, 374
, 374
, 374
, 374
, 374
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 374
, 374
, 374
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 283
, 283
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 374
, 374
, 374
,0
, 374
, 374
, 331
,0
,0
,0
, 283
,0
,0
, 283
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 283
,0
,0
,0
, 402
,0
,0
,0
, 282
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 283
,0
,0
,0
, 400
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 374
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Trip.com,0
Trip.com,0
Trip.com,0
Trip.com,0
,0
,0
,0
,0
,0
,0
