hotel_name,url,price_per_night,timestamp
Villa Beach Cottages,http://www.tripadvisor.com/Hotel_Review-g147343-d156126-Reviews-Villa_Beach_Cottages-Castries_Castries_Quarter_St_Lucia.html, 219,2019-05-04 12:12:01.441746
Anse Chastanet,http://www.tripadvisor.com/Hotel_Review-g147345-d148994-Reviews-Anse_Chastanet-Soufriere_Soufriere_Quarter_St_Lucia.html, 483,2019-05-04 12:12:01.441746
Boucan by Hotel Chocolat,http://www.tripadvisor.com/Hotel_Review-g147345-d1911454-Reviews-Boucan_by_Hotel_Chocolat-Soufriere_Soufriere_Quarter_St_Lucia.html, 250,2019-05-04 12:12:01.441746
"Sugar Beach, A Viceroy Resort",http://www.tripadvisor.com/Hotel_Review-g147345-d149078-Reviews-Sugar_Beach_A_Viceroy_Resort-Soufriere_Soufriere_Quarter_St_Lucia.html, 783,2019-05-04 12:12:01.441746
Stonefield Villa Resort,http://www.tripadvisor.com/Hotel_Review-g147345-d149084-Reviews-Stonefield_Villa_Resort-Soufriere_Soufriere_Quarter_St_Lucia.html, 435,2019-05-04 12:12:01.441746
East Winds,http://www.tripadvisor.com/Hotel_Review-g147344-d149074-Reviews-East_Winds-Gros_Islet_Gros_Islet_Quarter_St_Lucia.html, 707,2019-05-04 12:12:01.441746
Anse Chastanet,http://www.tripadvisor.com/Hotel_Review-g147345-d148994-Reviews-Anse_Chastanet-Soufriere_Soufriere_Quarter_St_Lucia.html, 483,2019-05-04 12:12:01.441746
La Haut Resort,http://www.tripadvisor.com/Hotel_Review-g147345-d149939-Reviews-La_Haut_Resort-Soufriere_Soufriere_Quarter_St_Lucia.html, 114,2019-05-04 12:12:01.441746
Fond Doux Plantation & Resort,http://www.tripadvisor.com/Hotel_Review-g147345-d614816-Reviews-Fond_Doux_Plantation_Resort-Soufriere_Soufriere_Quarter_St_Lucia.html, 184,2019-05-04 12:12:01.441746
Hummingbird Beach Resort,http://www.tripadvisor.com/Hotel_Review-g147345-d149077-Reviews-Hummingbird_Beach_Resort-Soufriere_Soufriere_Quarter_St_Lucia.html, 216,2019-05-04 12:12:01.441746
The Landings Resort & Spa,http://www.tripadvisor.com/Hotel_Review-g147344-d887223-Reviews-The_Landings_Resort_Spa-Gros_Islet_Gros_Islet_Quarter_St_Lucia.html, 568,2019-05-04 12:12:01.441746
Villa Beach Cottages,http://www.tripadvisor.com/Hotel_Review-g147343-d156126-Reviews-Villa_Beach_Cottages-Castries_Castries_Quarter_St_Lucia.html, 219,2019-05-04 12:12:01.441746
"The Harbor Club St. Lucia, Curio Collection by Hilton",http://www.tripadvisor.com/Hotel_Review-g147344-d12720987-Reviews-The_Harbor_Club_St_Lucia_Curio_Collection_by_Hilton-Gros_Islet_Gros_Islet_Quarter_St_.html, 140,2019-05-04 12:12:01.441746
Marigot Bay Resort and Marina,http://www.tripadvisor.com/Hotel_Review-g671541-d549924-Reviews-Marigot_Bay_Resort_and_Marina-Marigot_Bay_Castries_Quarter_St_Lucia.html, 372,2019-05-04 12:12:01.441746
Cap Maison,http://www.tripadvisor.com/Hotel_Review-g1931394-d1091083-Reviews-Cap_Maison-Cap_Estate_Gros_Islet_Quarter_St_Lucia.html, 430,2019-05-04 12:12:01.441746
Royalton Saint Lucia,http://www.tripadvisor.com/Hotel_Review-g1931394-d10524706-Reviews-Royalton_Saint_Lucia-Cap_Estate_Gros_Islet_Quarter_St_Lucia.html, 513,2019-05-04 12:12:01.441746
Tet Rouge Resort,http://www.tripadvisor.com/Hotel_Review-g12731631-d9781637-Reviews-Tet_Rouge_Resort-La_Pointe_Choiseul_Quarter_St_Lucia.html, 284,2019-05-04 12:12:01.441746
Calabash Cove Resort and Spa,http://www.tripadvisor.com/Hotel_Review-g147344-d1236845-Reviews-Calabash_Cove_Resort_and_Spa-Gros_Islet_Gros_Islet_Quarter_St_Lucia.html, 354,2019-05-04 12:12:01.441746
Jade Mountain Resort,http://www.tripadvisor.com/Hotel_Review-g147345-d623374-Reviews-Jade_Mountain_Resort-Soufriere_Soufriere_Quarter_St_Lucia.html," 1,398",2019-05-04 12:12:01.441746
