hotel_name,price_per_night,timestamp
Radisson Fort George Hotel and Marina, 111,2019-04-22 01:20:01.052347
"Mahogany Bay Resort & Beach Club, Curio Collection by Hilton", 172,2019-04-22 01:20:01.052347
Ramon's Village Resort, 223,2019-04-22 01:20:01.052347
Island Magic Beach Resort, 147,2019-04-22 01:20:01.052347
SunBreeze Hotel, 194,2019-04-22 01:20:01.052347
"Thatch Caye, a Muy'Ono Resort",0,2019-04-22 01:20:01.052347
Maya Beach Hotel,0,2019-04-22 01:20:01.052347
Belize Ocean Club,0,2019-04-22 01:20:01.052347
Ocean Tide Beach Resort,0,2019-04-22 01:20:01.052347
Pedro's Hotel,0,2019-04-22 01:20:01.052347
Sleeping Giant Rainforest Lodge,0,2019-04-22 01:20:01.052347
Hotel del Rio,0,2019-04-22 01:20:01.052347
The Lodge at Chaa Creek,0,2019-04-22 01:20:01.052347
Green Parrot Beach Houses & Resort,0,2019-04-22 01:20:01.052347
Sapphire Beach Resort,0,2019-04-22 01:20:01.052347
Grand Caribe Belize Resort and Condominiums,0,2019-04-22 01:20:01.052347
Almond Beach Resort at Jaguar Reef,0,2019-04-22 01:20:01.052347
"Sweet Songs Jungle Lodge, a Muy'Ono Resort",0,2019-04-22 01:20:01.052347
Robert's Grove Beach Resort,0,2019-04-22 01:20:01.052347
San Ignacio Resort Hotel,0,2019-04-22 01:20:01.052347
Las Terrazas Resort,0,2019-04-22 01:20:01.052347
Black Orchid Resort,0,2019-04-22 01:20:01.052347
Laru Beya Resort & Villas,0,2019-04-22 01:20:01.052347
The Lodge at Jaguar Reef,0,2019-04-22 01:20:01.052347
Villa Margarita at Jaguar Reef,0,2019-04-22 01:20:01.052347
Belizean Dreams Resort,0,2019-04-22 01:20:01.052347
De Real Macaw,0,2019-04-22 01:20:01.052347
Pelican Reef Villas Resort,0,2019-04-22 01:20:01.052347
Paradise Vacation Hotel,0,2019-04-22 01:20:01.052347
Chabil Mar,0,2019-04-22 01:20:01.052347
