hotel_name,price_per_night,timestamp
Maradiva Villas Resort and Spa, 420,2019-04-28 17:20:01.845297
SeaSense Boutique Hotel, 123,2019-04-28 17:20:01.845297
Seapoint Boutique Hotel, 245,2019-04-28 17:20:01.845297
LUX* Belle Mare, 356,2019-04-28 17:20:01.845297
Sands Suites Resort & Spa, 233,2019-04-28 17:20:01.845297
Tropical Attitude, 92,2019-04-28 17:20:01.845297
Heritage The Villas, 432,2019-04-28 17:20:01.845297
Hotel Riu Le Morne, 214,2019-04-28 17:20:01.845297
LUX* Le Morne, 429,2019-04-28 17:20:01.845297
"Shangri-La’s Le Touessrok Resort & Spa, Mauritius", 301,2019-04-28 17:20:01.845297
Coral Azur Beach Resort, 164,2019-04-28 17:20:01.845297
The Residence Mauritius, 188,2019-04-28 17:20:01.845297
"Radisson Blu Poste Lafayette Resort & Spa, Mauritius", 253,2019-04-28 17:20:01.845297
Trou Aux Biches Beachcomber Golf Resort & Spa, 335,2019-04-28 17:20:01.845297
Anelia Resort & Spa, 153,2019-04-28 17:20:01.845297
LUX* Grand Gaube, 284,2019-04-28 17:20:01.845297
Mon Choisy Beach R., 68,2019-04-28 17:20:01.845297
Merville Beach Hotel, 135,2019-04-28 17:20:01.845297
Hotel Riu Creole, 248,2019-04-28 17:20:01.845297
Holiday Inn Mauritius Mon Tresor, 112,2019-04-28 17:20:01.845297
Recif Attitude, 110,2019-04-28 17:20:01.845297
Hilton Mauritius Resort & Spa, 244,2019-04-28 17:20:01.845297
Outrigger Mauritius Beach Resort, 163,2019-04-28 17:20:01.845297
The Bay, 150,2019-04-28 17:20:01.845297
Zilwa Attitude, 164,2019-04-28 17:20:01.845297
Long Beach Mauritius, 401,2019-04-28 17:20:01.845297
Salt of Palmar, 140,2019-04-28 17:20:01.845297
Pereybere Hotel & Spa, 565,2019-04-28 17:20:01.845297
Sugar Beach Mauritius, 583,2019-04-28 17:20:01.845297
InterContinental Mauritius Resort Balaclava Fort, 481,2019-04-28 17:20:01.845297
Ambre A Sun Resort,0,2019-04-28 17:20:01.845297
Astroea Beach Hotel, 134,2019-04-28 17:20:01.845297
