hotel_name,price_per_night,timestamp
Burgenstock Hotels & Resorts - Panorama Residence Suites, 374,2019-04-21 18:20:01.335198
Hotel Restaurant Burestadl, 94,2019-04-21 18:20:01.335198
Burgenstock Hotels & Resort – Waldhotel & Spa, 527,2019-04-21 18:20:01.335198
Burgenstock Hotels & Resort - Palace Hotel, 424,2019-04-21 18:20:01.335198
Burgenstock Hotels & Resort - Burgenstock Hotel & Alpine Spa," 1,155",2019-04-21 18:20:01.335198
Seerausch Swiss Quality Hotel, 140,2019-04-21 18:20:01.335198
Boutique Hotel Schluessel, 311,2019-04-21 18:20:01.335198
Hotel Stanserhof, 162,2019-04-21 18:20:01.335198
Wellness Hotel Graziella, 144,2019-04-21 18:20:01.335198
Hotel Gerbi, 286,2019-04-21 18:20:01.335198
Hotel Alexander, 233,2019-04-21 18:20:01.335198
Wellness Hotel Rossli Weggis, 241,2019-04-21 18:20:01.335198
Hotel Friedheim, 227,2019-04-21 18:20:01.335198
Hotel Central am See, 200,2019-04-21 18:20:01.335198
Hotel Alpenblick, 164,2019-04-21 18:20:01.335198
Hotel Beau Rivage, 236,2019-04-21 18:20:01.335198
Hotel Schweizerhof, 148,2019-04-21 18:20:01.335198
Hotel Roessli, 154,2019-04-21 18:20:01.335198
Hotel Winkelried, 189,2019-04-21 18:20:01.335198
Park Hotel Vitznau, 922,2019-04-21 18:20:01.335198
Seehotel Kastanienbaum, 231,2019-04-21 18:20:01.335198
Hotel Balm Meggen, 220,2019-04-21 18:20:01.335198
Hotel Rigi Kaltbad, 361,2019-04-21 18:20:01.335198
Seehotel Pilatus, 229,2019-04-21 18:20:01.335198
Hotel-Restaurant Felmis, 135,2019-04-21 18:20:01.335198
Hotel Bergsonne, 144,2019-04-21 18:20:01.335198
Seehotel Sternen Horw, 260,2019-04-21 18:20:01.335198
Seehotel Hermitage Luzern, 404,2019-04-21 18:20:01.335198
Hotel Roggerli, 164,2019-04-21 18:20:01.335198
Hotel Bellevue Luzern, 167,2019-04-21 18:20:01.335198
