hotel_name,price_per_night,timestamp
Ramon's Village Resort, 224,2019-04-29 23:20:01.971279
Lina Point Belize Overwater Resort, 102,2019-04-29 23:20:01.971279
SunBreeze Hotel, 195,2019-04-29 23:20:01.971279
Radisson Fort George Hotel and Marina, 112,2019-04-29 23:20:01.971279
Island Magic Beach Resort, 153,2019-04-29 23:20:01.971279
"Mahogany Bay Resort & Beach Club, Curio Collection by Hilton", 192,2019-04-29 23:20:01.971279
Belize Ocean Club, 162,2019-04-29 23:20:01.971279
Ocean Tide Beach Resort, 84,2019-04-29 23:20:01.971279
Maya Beach Hotel, 100,2019-04-29 23:20:01.971279
Sleeping Giant Rainforest Lodge, 132,2019-04-29 23:20:01.971279
The Lodge at Jaguar Reef, 132,2019-04-29 23:20:01.971279
"Sweet Songs Jungle Lodge, a Muy'Ono Resort", 101,2019-04-29 23:20:01.971279
San Ignacio Resort Hotel, 143,2019-04-29 23:20:01.971279
Hotel del Rio, 60,2019-04-29 23:20:01.971279
Sapphire Beach Resort, 122,2019-04-29 23:20:01.971279
Black Orchid Resort, 102,2019-04-29 23:20:01.971279
Pedro's Hotel, 55,2019-04-29 23:20:01.971279
Green Parrot Beach Houses & Resort, 117,2019-04-29 23:20:01.971279
Las Terrazas Resort, 376,2019-04-29 23:20:01.971279
De Real Macaw, 61,2019-04-29 23:20:01.971279
"Thatch Caye, a Muy'Ono Resort", 121,2019-04-29 23:20:01.971279
Paradise Vacation Hotel, 81,2019-04-29 23:20:01.971279
White Sands Cove Resort, 151,2019-04-29 23:20:01.971279
Pelican Reef Villas Resort, 284,2019-04-29 23:20:01.971279
The Lodge at Chaa Creek, 375,2019-04-29 23:20:01.971279
The Great House Inn, 125,2019-04-29 23:20:01.971279
Rainforest Haven Inn, 61,2019-04-29 23:20:01.971279
Robert's Grove Beach Resort, 178,2019-04-29 23:20:01.971279
Belizean Dreams Resort, 477,2019-04-29 23:20:01.971279
Sandbar Beachfront Hostel & Restaurant,0,2019-04-29 23:20:01.971279
