hotel_name,price_per_night,timestamp
Fond Doux Plantation & Resort, 178,2019-04-24 23:20:01.539356
Windjammer Landing Villa Beach Resort, 179,2019-04-24 23:20:01.539356
Boucan by Hotel Chocolat, 251,2019-04-24 23:20:01.539356
Cap Maison, 432,2019-04-24 23:20:01.539356
Mystique Royal St Lucia, 235,2019-04-24 23:20:01.539356
La Haut Resort, 114,2019-04-24 23:20:01.539356
Bay Gardens Hotel, 113,2019-04-24 23:20:01.539356
Coco Palm Resort, 105,2019-04-24 23:20:01.539356
Hummingbird Beach Resort, 217,2019-04-24 23:20:01.539356
St. James's Club Morgan Bay, 417,2019-04-24 23:20:01.539356
Fond Doux Plantation & Resort, 178,2019-04-24 23:20:01.539356
The Landings Resort & Spa, 456,2019-04-24 23:20:01.539356
Villa Beach Cottages, 260,2019-04-24 23:20:01.539356
"The Harbor Club St. Lucia, Curio Collection by Hilton", 228,2019-04-24 23:20:01.539356
Marigot Bay Resort and Marina, 374,2019-04-24 23:20:01.539356
Ti Kaye Resort & Spa, 225,2019-04-24 23:20:01.539356
Bay Gardens Beach Resort, 232,2019-04-24 23:20:01.539356
Tet Rouge Resort, 285,2019-04-24 23:20:01.539356
Calabash Cove Resort and Spa, 335,2019-04-24 23:20:01.539356
Bel Jou Hotel, 227,2019-04-24 23:20:01.539356
The Ginger Lily Hotel, 107,2019-04-24 23:20:01.539356
Marigot Palms Luxury Caribbean Guesthouse and Apartments, 169,2019-04-24 23:20:01.539356
Bay Gardens Hotel, 113,2019-04-24 23:20:01.539356
Apartment Espoir, 83,2019-04-24 23:20:01.539356
Balenbouche Estate, 123,2019-04-24 23:20:01.539356
Jade Mountain Resort," 1,306",2019-04-24 23:20:01.539356
Anse Chastanet, 485,2019-04-24 23:20:01.539356
Ladera Resort, 695,2019-04-24 23:20:01.539356
"Sugar Beach, A Viceroy Resort", 786,2019-04-24 23:20:01.539356
Stonefield Villa Resort, 582,2019-04-24 23:20:01.539356
East Winds, 709,2019-04-24 23:20:01.539356
Royalton Saint Lucia, 990,2019-04-24 23:20:01.539356
