hotel_name,price_per_night,timestamp
The Blue House Boutique Bed & Breakfast, 184,2019-04-29 20:20:01.148350
Reggae Hostel Ocho Rios, 50,2019-04-29 20:20:01.148350
Kaz Kreol Beach Lodge, 66,2019-04-29 20:20:01.148350
Silver Seas Resort Hotel, 82,2019-04-29 20:20:01.148350
Rita's Home away from Home, 51,2019-04-29 20:20:01.148350
The Blue House Boutique Bed & Breakfast, 184,2019-04-29 20:20:01.148350
Chrisanns Beach Resort, 98,2019-04-29 20:20:01.148350
Tina's Guest House, 26,2019-04-29 20:20:01.148350
Columbus Heights, 122,2019-04-29 20:20:01.148350
The Lion House Jamaica, 41,2019-04-29 20:20:01.148350
Little Shaw Park Guest House, 42,2019-04-29 20:20:01.148350
Pineapple Court Hotel, 82,2019-04-29 20:20:01.148350
Ocean Sands, 76,2019-04-29 20:20:01.148350
Whispering Seas Jamaica, 247,2019-04-29 20:20:01.148350
Casa De Shalom, 94,2019-04-29 20:20:01.148350
Moon Palace Jamaica, 506,2019-04-29 20:20:01.148350
Jamaica Inn,0,2019-04-29 20:20:01.148350
Sand Castles Resort,0,2019-04-29 20:20:01.148350
Turtle Beach Towers,0,2019-04-29 20:20:01.148350
Hibiscus Lodge Hotel,0,2019-04-29 20:20:01.148350
Village Hotel,0,2019-04-29 20:20:01.148350
Sandals Ochi Beach Resort,0,2019-04-29 20:20:01.148350
Hermosa Cove - Jamaica's Villa Hotel,0,2019-04-29 20:20:01.148350
Couples Sans Souci,0,2019-04-29 20:20:01.148350
Sandals Royal Plantation,0,2019-04-29 20:20:01.148350
Hotel Riu Ocho Rios,0,2019-04-29 20:20:01.148350
Garden House Jamaica,0,2019-04-29 20:20:01.148350
Cannon Villas,0,2019-04-29 20:20:01.148350
Mystic Ridge Resort,0,2019-04-29 20:20:01.148350
Sea Palms,0,2019-04-29 20:20:01.148350
Jamaica Ocean View Villa,0,2019-04-29 20:20:01.148350
