hotel_name,price_per_night,timestamp
Jamaica Inn, 248,2019-04-23 20:20:00.928772
Reggae Hostel Ocho Rios, 45,2019-04-23 20:20:00.928772
Jewel Paradise Cove Resort & Spa, 266,2019-04-23 20:20:00.928772
The Blue House Boutique Bed & Breakfast, 183,2019-04-23 20:20:00.928772
Silver Seas Resort Hotel, 82,2019-04-23 20:20:00.928772
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 20:20:00.928772
Grand Bahia Principe Jamaica, 354,2019-04-23 20:20:00.928772
Tina's Guest House, 26,2019-04-23 20:20:00.928772
Kaz Kreol Beach Lodge, 65,2019-04-23 20:20:00.928772
Hibiscus Lodge Hotel, 117,2019-04-23 20:20:00.928772
Villa Loyola, 76,2019-04-23 20:20:00.928772
The Lion House Jamaica, 41,2019-04-23 20:20:00.928772
Chrisanns Beach Resort, 97,2019-04-23 20:20:00.928772
Holiday Haven Condo Resort, 117,2019-04-23 20:20:00.928772
Cardiff Hotel & Spa, 135,2019-04-23 20:20:00.928772
Pineapple Court Hotel, 81,2019-04-23 20:20:00.928772
Casa De Shalom, 93,2019-04-23 20:20:00.928772
HotBox Jamaica Bud & Breakfast, 76,2019-04-23 20:20:00.928772
Piper's Cove Resort, 119,2019-04-23 20:20:00.928772
Silver Creek Resort, 91,2019-04-23 20:20:00.928772
Club Ambiance, 195,2019-04-23 20:20:00.928772
Columbus Heights, 122,2019-04-23 20:20:00.928772
Whispering Seas Jamaica, 246,2019-04-23 20:20:00.928772
Turtle Beach Towers, 152,2019-04-23 20:20:00.928772
Villa Sonate, 85,2019-04-23 20:20:00.928772
Teresinajamaica, 84,2019-04-23 20:20:00.928772
Luxury Bahia Principe Runaway Bay, 409,2019-04-23 20:20:00.928772
Franklyn D. Resort & Spa, 660,2019-04-23 20:20:00.928772
Jewel Runaway Bay Beach & Golf Resort, 388,2019-04-23 20:20:00.928772
Moon Palace Jamaica, 505,2019-04-23 20:20:00.928772
