hotel_name,price_per_night,timestamp
"Shangri-La’s Le Touessrok Resort & Spa, Mauritius", 301,2019-04-30 03:13:01.262075
LUX* Belle Mare, 356,2019-04-30 03:13:01.262075
Hilton Mauritius Resort & Spa, 244,2019-04-30 03:13:01.262075
Holiday Inn Mauritius Mon Tresor, 112,2019-04-30 03:13:01.262075
LUX* Le Morne, 430,2019-04-30 03:13:01.262075
Mauricia Beachcomber Resort & Spa, 266,2019-04-30 03:13:01.262075
LUX* Grand Gaube, 285,2019-04-30 03:13:01.262075
Trou Aux Biches Beachcomber Golf Resort & Spa, 498,2019-04-30 03:13:01.262075
The Residence Mauritius, 188,2019-04-30 03:13:01.262075
Sugar Beach Mauritius, 190,2019-04-30 03:13:01.262075
Coral Azur Beach Resort, 164,2019-04-30 03:13:01.262075
Merville Beach Hotel, 135,2019-04-30 03:13:01.262075
Outrigger Mauritius Beach Resort, 136,2019-04-30 03:13:01.262075
"Radisson Blu Poste Lafayette Resort & Spa, Mauritius", 253,2019-04-30 03:13:01.262075
Heritage Le Telfair Golf & Wellness Resort, 267,2019-04-30 03:13:01.262075
Anelia Resort & Spa, 153,2019-04-30 03:13:01.262075
Radisson Blu Azuri Resort & Spa Mauritius, 286,2019-04-30 03:13:01.262075
Shandrani Beachcomber Resort & Spa - All Inclusive, 407,2019-04-30 03:13:01.262075
Angsana Balaclava Mauritius, 371,2019-04-30 03:13:01.262075
Shanti Maurice Resort & Spa, 242,2019-04-30 03:13:01.262075
La Pirogue Mauritius, 378,2019-04-30 03:13:01.262075
InterContinental Mauritius Resort Balaclava Fort, 377,2019-04-30 03:13:01.262075
Victoria Beachcomber Resort & Spa, 243,2019-04-30 03:13:01.262075
Sands Suites Resort & Spa, 262,2019-04-30 03:13:01.262075
The Oberoi Beach Resort Mauritius, 548,2019-04-30 03:13:01.262075
Lux Belle Mare, 337,2019-04-30 03:13:01.262075
Pereybere Hotel & Spa, 570,2019-04-30 03:13:01.262075
Paradis Beachcomber Golf Resort & Spa, 555,2019-04-30 03:13:01.262075
Laguna Beach Hotel & Spa,0,2019-04-30 03:13:01.262075
Dinarobin Beachcomber Golf Resort & Spa,0,2019-04-30 03:13:01.262075
