hotel_name,price_per_night,timestamp
Aparthotel Adagio Abu Dhabi Al Bustan, 61,2019-04-25 18:20:01.280688
Premier Inn Abu Dhabi International Airport Hotel, 47,2019-04-25 18:20:01.280688
Yas Hotel Abu Dhabi, 87,2019-04-25 18:20:01.280688
Khalidiya Palace Rayhaan by Rotana, 69,2019-04-25 18:20:01.280688
Southern Sun Abu Dhabi, 62,2019-04-25 18:20:01.280688
"Shangri-La Hotel, Qaryat Al Beri, Abu Dhabi", 110,2019-04-25 18:20:01.280688
"Radisson Blu Hotel & Resort, Abu Dhabi Corniche", 60,2019-04-25 18:20:01.280688
Yas Island Rotana, 69,2019-04-25 18:20:01.280688
"Radisson Blu Hotel, Abu Dhabi Yas Island", 69,2019-04-25 18:20:01.280688
City Seasons Al Hamra Hotel, 46,2019-04-25 18:20:01.280688
Bab Al Qasr Hotel, 81,2019-04-25 18:20:01.280688
Emirates Palace, 292,2019-04-25 18:20:01.280688
Fairmont Bab Al Bahr, 112,2019-04-25 18:20:01.280688
"The Ritz-Carlton Abu Dhabi, Grand Canal", 152,2019-04-25 18:20:01.280688
"The St. Regis Saadiyat Island Resort, Abu Dhabi", 203,2019-04-25 18:20:01.280688
Tryp by Wyndham Abu Dhabi City Centre, 43,2019-04-25 18:20:01.280688
Royal Rose Hotel, 67,2019-04-25 18:20:01.280688
"Traders Hotel, Qaryat Al Beri, Abu Dhabi", 50,2019-04-25 18:20:01.280688
Al Seef Resort & Spa By Andalus, 74,2019-04-25 18:20:01.280688
Beach Rotana Abu Dhabi, 72,2019-04-25 18:20:01.280688
Sofitel Abu Dhabi Corniche, 60,2019-04-25 18:20:01.280688
Novotel Abu Dhabi Al Bustan, 40,2019-04-25 18:20:01.280688
Ibis Abu Dhabi Gate, 43,2019-04-25 18:20:01.280688
Eastern Mangroves Hotel & Spa By Anantara, 100,2019-04-25 18:20:01.280688
The St. Regis Abu Dhabi, 148,2019-04-25 18:20:01.280688
Ramada by Wyndham Abu Dhabi Corniche, 41,2019-04-25 18:20:01.280688
Rosewood Abu Dhabi, 123,2019-04-25 18:20:01.280688
Al Raha Beach Hotel," 1,630",2019-04-25 18:20:01.280688
Zaya Nurai Island, 697,2019-04-25 18:20:01.280688
Jumeirah at Etihad Towers,0,2019-04-25 18:20:01.280688
Saadiyat Rotana Resort & Villas,0,2019-04-25 18:20:01.280688
