hotel_name,url,price_per_night,timestamp
Travelodge Edinburgh Central,http://www.tripadvisor.com/Hotel_Review-g186525-d189268-Reviews-Travelodge_Edinburgh_Central-Edinburgh_Scotland.html, 220,2019-05-09 22:12:01.020573
The Principal Edinburgh George Street,http://www.tripadvisor.com/Hotel_Review-g186525-d209107-Reviews-The_Principal_Edinburgh_George_Street-Edinburgh_Scotland.html, 320,2019-05-09 22:12:01.020573
Travelodge Edinburgh Cameron Toll,http://www.tripadvisor.com/Hotel_Review-g186525-d1763923-Reviews-Travelodge_Edinburgh_Cameron_Toll-Edinburgh_Scotland.html, 143,2019-05-09 22:12:01.020573
"Radisson Blu Hotel, Edinburgh City Centre",http://www.tripadvisor.com/Hotel_Review-g186525-d189363-Reviews-Radisson_Blu_Hotel_Edinburgh_City_Centre-Edinburgh_Scotland.html, 249,2019-05-09 22:12:01.020573
Apex Grassmarket Hotel,http://www.tripadvisor.com/Hotel_Review-g186525-d280880-Reviews-Apex_Grassmarket_Hotel-Edinburgh_Scotland.html, 187,2019-05-09 22:12:01.020573
Travelodge Edinburgh Airport Ratho Station Hotel,http://www.tripadvisor.com/Hotel_Review-g186525-d1603315-Reviews-Travelodge_Edinburgh_Airport_Ratho_Station_Hotel-Edinburgh_Scotland.html, 143,2019-05-09 22:12:01.020573
The Balmoral Hotel,http://www.tripadvisor.com/Hotel_Review-g186525-d216610-Reviews-The_Balmoral_Hotel-Edinburgh_Scotland.html, 301,2019-05-09 22:12:01.020573
Novotel Edinburgh Park,http://www.tripadvisor.com/Hotel_Review-g186525-d679449-Reviews-Novotel_Edinburgh_Park-Edinburgh_Scotland.html, 152,2019-05-09 22:12:01.020573
Travelodge Edinburgh Central Queen Street,http://www.tripadvisor.com/Hotel_Review-g186525-d2554814-Reviews-Travelodge_Edinburgh_Central_Queen_Street-Edinburgh_Scotland.html, 209,2019-05-09 22:12:01.020573
Murrayfield Hotel and House,http://www.tripadvisor.com/Hotel_Review-g186525-d287354-Reviews-Murrayfield_Hotel_and_House-Edinburgh_Scotland.html, 144,2019-05-09 22:12:01.020573
The Edinburgh Grand,http://www.tripadvisor.com/Hotel_Review-g186525-d13970683-Reviews-The_Edinburgh_Grand-Edinburgh_Scotland.html, 237,2019-05-09 22:12:01.020573
Waldorf Astoria Edinburgh - The Caledonian,http://www.tripadvisor.com/Hotel_Review-g186525-d188782-Reviews-Waldorf_Astoria_Edinburgh_The_Caledonian-Edinburgh_Scotland.html, 200,2019-05-09 22:12:01.020573
B+B Edinburgh,http://www.tripadvisor.com/Hotel_Review-g186525-d2324820-Reviews-B_B_Edinburgh-Edinburgh_Scotland.html, 365,2019-05-09 22:12:01.020573
Old Town Chambers,http://www.tripadvisor.com/Hotel_Review-g186525-d4331658-Reviews-Old_Town_Chambers-Edinburgh_Scotland.html, 298,2019-05-09 22:12:01.020573
Ibis Edinburgh Centre Royal Mile,http://www.tripadvisor.com/Hotel_Review-g186525-d191463-Reviews-Ibis_Edinburgh_Centre_Royal_Mile-Edinburgh_Scotland.html, 215,2019-05-09 22:12:01.020573
The Scotsman Hotel,http://www.tripadvisor.com/Hotel_Review-g186525-d192438-Reviews-The_Scotsman_Hotel-Edinburgh_Scotland.html, 269,2019-05-09 22:12:01.020573
"Sheraton Grand Hotel & Spa, Edinburgh",http://www.tripadvisor.com/Hotel_Review-g186525-d188790-Reviews-Sheraton_Grand_Hotel_Spa_Edinburgh-Edinburgh_Scotland.html, 230,2019-05-09 22:12:01.020573
Leonardo Boutique Hotel Simpson Edinburgh,http://www.tripadvisor.com/Hotel_Review-g186525-d197777-Reviews-Leonardo_Boutique_Hotel_Simpson_Edinburgh-Edinburgh_Scotland.html, 158,2019-05-09 22:12:01.020573
Ibis Edinburgh Centre South Bridge,http://www.tripadvisor.com/Hotel_Review-g186525-d4751638-Reviews-Ibis_Edinburgh_Centre_South_Bridge-Edinburgh_Scotland.html, 171,2019-05-09 22:12:01.020573
Aparthotel Adagio Edinburgh Royal Mile,http://www.tripadvisor.com/Hotel_Review-g186525-d11917361-Reviews-Aparthotel_Adagio_Edinburgh_Royal_Mile-Edinburgh_Scotland.html, 167,2019-05-09 22:12:01.020573
