hotel_name,price_per_night,timestamp
Anse Chastanet, 484,2019-04-28 10:20:01.330620
La Haut Resort, 106,2019-04-28 10:20:01.330620
Windjammer Landing Villa Beach Resort, 179,2019-04-28 10:20:01.330620
Coco Palm Resort, 105,2019-04-28 10:20:01.330620
Mystique Royal St Lucia, 234,2019-04-28 10:20:01.330620
Bay Gardens Beach Resort, 155,2019-04-28 10:20:01.330620
Ladera Resort, 624,2019-04-28 10:20:01.330620
Anse Chastanet, 484,2019-04-28 10:20:01.330620
"The Harbor Club St. Lucia, Curio Collection by Hilton", 169,2019-04-28 10:20:01.330620
Hummingbird Beach Resort, 217,2019-04-28 10:20:01.330620
Villa Beach Cottages, 260,2019-04-28 10:20:01.330620
Bay Gardens Hotel, 113,2019-04-28 10:20:01.330620
The Ginger Lily Hotel, 107,2019-04-28 10:20:01.330620
St. James's Club Morgan Bay, 416,2019-04-28 10:20:01.330620
Cap Maison, 431,2019-04-28 10:20:01.330620
Boucan by Hotel Chocolat, 250,2019-04-28 10:20:01.330620
Stonefield Villa Resort, 436,2019-04-28 10:20:01.330620
Oasis Marigot, 178,2019-04-28 10:20:01.330620
Bel Jou Hotel, 226,2019-04-28 10:20:01.330620
Tet Rouge Resort, 284,2019-04-28 10:20:01.330620
Marigot Bay Resort and Marina, 374,2019-04-28 10:20:01.330620
Calabash Cove Resort and Spa, 355,2019-04-28 10:20:01.330620
Fond Doux Plantation & Resort,0,2019-04-28 10:20:01.330620
Jade Mountain Resort," 1,305",2019-04-28 10:20:01.330620
"Sugar Beach, A Viceroy Resort", 786,2019-04-28 10:20:01.330620
Ladera Resort, 624,2019-04-28 10:20:01.330620
Royalton Saint Lucia, 989,2019-04-28 10:20:01.330620
East Winds, 709,2019-04-28 10:20:01.330620
The Landings Resort & Spa, 569,2019-04-28 10:20:01.330620
Ti Kaye Resort & Spa, 224,2019-04-28 10:20:01.330620
Marigot Palms Luxury Caribbean Guesthouse and Apartments, 168,2019-04-28 10:20:01.330620
Bay Gardens Inn,0,2019-04-28 10:20:01.330620
