hotel_name,price_per_night,timestamp
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 17:20:01.657890
Jamaica Inn, 248,2019-04-23 17:20:01.657890
Jewel Paradise Cove Resort & Spa, 266,2019-04-23 17:20:01.657890
Reggae Hostel Ocho Rios, 45,2019-04-23 17:20:01.657890
The Blue House Boutique Bed & Breakfast, 183,2019-04-23 17:20:01.657890
Grand Bahia Principe Jamaica, 354,2019-04-23 17:20:01.657890
Jewel Paradise Cove Resort & Spa, 266,2019-04-23 17:20:01.657890
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 17:20:01.657890
Silver Seas Resort Hotel, 82,2019-04-23 17:20:01.657890
Hibiscus Lodge Hotel, 117,2019-04-23 17:20:01.657890
Kaz Kreol Beach Lodge, 65,2019-04-23 17:20:01.657890
Chrisanns Beach Resort, 97,2019-04-23 17:20:01.657890
Pineapple Court Hotel, 81,2019-04-23 17:20:01.657890
Villa Loyola, 76,2019-04-23 17:20:01.657890
Piper's Cove Resort, 119,2019-04-23 17:20:01.657890
Tina's Guest House, 26,2019-04-23 17:20:01.657890
The Lion House Jamaica, 41,2019-04-23 17:20:01.657890
Cardiff Hotel & Spa, 135,2019-04-23 17:20:01.657890
Holiday Haven Condo Resort, 117,2019-04-23 17:20:01.657890
Silver Creek Resort, 91,2019-04-23 17:20:01.657890
Columbus Heights, 122,2019-04-23 17:20:01.657890
Club Ambiance, 195,2019-04-23 17:20:01.657890
HotBox Jamaica Bud & Breakfast, 76,2019-04-23 17:20:01.657890
Whispering Seas Jamaica, 246,2019-04-23 17:20:01.657890
Turtle Beach Towers, 152,2019-04-23 17:20:01.657890
Villa Sonate, 85,2019-04-23 17:20:01.657890
Teresinajamaica, 84,2019-04-23 17:20:01.657890
Luxury Bahia Principe Runaway Bay, 409,2019-04-23 17:20:01.657890
Franklyn D. Resort & Spa, 660,2019-04-23 17:20:01.657890
Jewel Runaway Bay Beach & Golf Resort, 388,2019-04-23 17:20:01.657890
Moon Palace Jamaica, 505,2019-04-23 17:20:01.657890
Couples Sans Souci, 420,2019-04-23 17:20:01.657890
