hotel_name,price_per_night,timestamp
Travelodge Edinburgh Central Princes Street, 153,2019-04-30 02:41:01.631724
Travelodge Edinburgh Central, 164,2019-04-30 02:41:01.631724
Travelodge Edinburgh Central Waterloo Place Hotel, 153,2019-04-30 02:41:01.631724
The Principal Edinburgh George Street, 304,2019-04-30 02:41:01.631724
Best Western Plus Edinburgh City Centre Bruntsfield Hotel, 158,2019-04-30 02:41:01.631724
Travelodge Edinburgh Cameron Toll, 142,2019-04-30 02:41:01.631724
"Radisson Blu Hotel, Edinburgh City Centre", 266,2019-04-30 02:41:01.631724
Apex Grassmarket Hotel, 237,2019-04-30 02:41:01.631724
Travelodge Edinburgh Airport Ratho Station Hotel, 120,2019-04-30 02:41:01.631724
Novotel Edinburgh Park, 140,2019-04-30 02:41:01.631724
"Ten Hill Place, BW Premier Collection", 205,2019-04-30 02:41:01.631724
Murrayfield Hotel and House, 137,2019-04-30 02:41:01.631724
The Balmoral Hotel, 297,2019-04-30 02:41:01.631724
Waldorf Astoria Edinburgh - The Caledonian, 316,2019-04-30 02:41:01.631724
Travelodge Edinburgh Central Queen Street, 153,2019-04-30 02:41:01.631724
B+B Edinburgh, 363,2019-04-30 02:41:01.631724
The Edinburgh Grand, 276,2019-04-30 02:41:01.631724
Old Town Chambers, 285,2019-04-30 02:41:01.631724
Ibis Edinburgh Centre Royal Mile, 188,2019-04-30 02:41:01.631724
Leonardo Boutique Hotel Simpson Edinburgh, 184,2019-04-30 02:41:01.631724
The Scotsman Hotel, 296,2019-04-30 02:41:01.631724
Ibis Edinburgh Centre South Bridge, 178,2019-04-30 02:41:01.631724
"Sheraton Grand Hotel & Spa, Edinburgh", 263,2019-04-30 02:41:01.631724
Best Western Kings Manor Hotel, 109,2019-04-30 02:41:01.631724
The Chester Residence, 247,2019-04-30 02:41:01.631724
Aparthotel Adagio Edinburgh Royal Mile, 198,2019-04-30 02:41:01.631724
Cityroomz Edinburgh, 148,2019-04-30 02:41:01.631724
Holiday Inn Express Edinburgh - Leith Waterfront, 137,2019-04-30 02:41:01.631724
Apex Waterloo Place Hotel, 246,2019-04-30 02:41:01.631724
Courtyard by Marriott Edinburgh, 226,2019-04-30 02:41:01.631724
