hotel_name,price_per_night,timestamp
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 09:20:01.842252
Jamaica Inn, 248,2019-04-23 09:20:01.842252
Jewel Paradise Cove Resort & Spa, 266,2019-04-23 09:20:01.842252
Reggae Hostel Ocho Rios, 45,2019-04-23 09:20:01.842252
The Blue House Boutique Bed & Breakfast, 183,2019-04-23 09:20:01.842252
Grand Bahia Principe Jamaica, 354,2019-04-23 09:20:01.842252
Jewel Runaway Bay Beach & Golf Resort, 388,2019-04-23 09:20:01.842252
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 09:20:01.842252
Silver Seas Resort Hotel, 82,2019-04-23 09:20:01.842252
Hibiscus Lodge Hotel, 117,2019-04-23 09:20:01.842252
Kaz Kreol Beach Lodge, 65,2019-04-23 09:20:01.842252
Chrisanns Beach Resort, 85,2019-04-23 09:20:01.842252
Pineapple Court Hotel, 81,2019-04-23 09:20:01.842252
Piper's Cove Resort, 119,2019-04-23 09:20:01.842252
Villa Loyola, 76,2019-04-23 09:20:01.842252
Tina's Guest House, 26,2019-04-23 09:20:01.842252
Holiday Haven Condo Resort, 117,2019-04-23 09:20:01.842252
The Lion House Jamaica, 41,2019-04-23 09:20:01.842252
Cardiff Hotel & Spa, 135,2019-04-23 09:20:01.842252
Silver Creek Resort, 91,2019-04-23 09:20:01.842252
Columbus Heights, 122,2019-04-23 09:20:01.842252
Club Ambiance, 195,2019-04-23 09:20:01.842252
HotBox Jamaica Bud & Breakfast, 76,2019-04-23 09:20:01.842252
Whispering Seas Jamaica, 246,2019-04-23 09:20:01.842252
Turtle Beach Towers, 152,2019-04-23 09:20:01.842252
Villa Sonate, 85,2019-04-23 09:20:01.842252
Teresinajamaica, 84,2019-04-23 09:20:01.842252
Franklyn D. Resort & Spa, 659,2019-04-23 09:20:01.842252
Luxury Bahia Principe Runaway Bay, 409,2019-04-23 09:20:01.842252
Jewel Runaway Bay Beach & Golf Resort, 388,2019-04-23 09:20:01.842252
Moon Palace Jamaica, 504,2019-04-23 09:20:01.842252
Couples Sans Souci, 419,2019-04-23 09:20:01.842252
