hotel_name,url,price_per_night,timestamp
Pestana Rio Atlantica,http://www.tripadvisor.com/Hotel_Review-g303506-d304329-Reviews-Pestana_Rio_Atlantica-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 98,2019-05-05 13:12:01.258653
Prodigy Hotel Santos Dumont Airport,http://www.tripadvisor.com/Hotel_Review-g303506-d8494363-Reviews-Prodigy_Hotel_Santos_Dumont_Airport-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 82,2019-05-05 13:12:01.258653
Hotel ibis budget RJ Nova America,http://www.tripadvisor.com/Hotel_Review-g303506-d7916262-Reviews-Hotel_ibis_budget_RJ_Nova_America-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 28,2019-05-05 13:12:01.258653
Miramar Hotel by Windsor,http://www.tripadvisor.com/Hotel_Review-g303506-d2689513-Reviews-Miramar_Hotel_by_Windsor-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 140,2019-05-05 13:12:01.258653
Ramada Encore Ribalta Rio de Janeiro,http://www.tripadvisor.com/Hotel_Review-g303506-d10131202-Reviews-Ramada_Encore_Ribalta_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 48,2019-05-05 13:12:01.258653
PortoBay Rio de Janeiro Hotel,http://www.tripadvisor.com/Hotel_Review-g303506-d301505-Reviews-PortoBay_Rio_de_Janeiro_Hotel-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 137,2019-05-05 13:12:01.258653
Hotel Arpoador,http://www.tripadvisor.com/Hotel_Review-g303506-d305400-Reviews-Hotel_Arpoador-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 155,2019-05-05 13:12:01.258653
Windsor California Hotel,http://www.tripadvisor.com/Hotel_Review-g303506-d13411949-Reviews-Windsor_California_Hotel-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 104,2019-05-05 13:12:01.258653
Petit Rio Hotel,http://www.tripadvisor.com/Hotel_Review-g303506-d11775847-Reviews-Petit_Rio_Hotel-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 54,2019-05-05 13:12:01.258653
Arena Copacabana Hotel,http://www.tripadvisor.com/Hotel_Review-g303506-d1596653-Reviews-Arena_Copacabana_Hotel-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 94,2019-05-05 13:12:01.258653
Windsor Oceanico,http://www.tripadvisor.com/Hotel_Review-g303506-d8528150-Reviews-Windsor_Oceanico-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 89,2019-05-05 13:12:01.258653
Grand Hyatt Rio de Janeiro,http://www.tripadvisor.com/Hotel_Review-g303506-d8318541-Reviews-Grand_Hyatt_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 165,2019-05-05 13:12:01.258653
Grand Mercure Rio de Janeiro Riocentro,http://www.tripadvisor.com/Hotel_Review-g303506-d7182711-Reviews-Grand_Mercure_Rio_de_Janeiro_Riocentro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 75,2019-05-05 13:12:01.258653
LSH Hotel,http://www.tripadvisor.com/Hotel_Review-g303506-d8658193-Reviews-LSH_Hotel-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 140,2019-05-05 13:12:01.258653
Hilton Rio De Janeiro Copacabana,http://www.tripadvisor.com/Hotel_Review-g303506-d301412-Reviews-Hilton_Rio_De_Janeiro_Copacabana-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 237,2019-05-05 13:12:01.258653
Vila Gale Rio de Janeiro,http://www.tripadvisor.com/Hotel_Review-g303506-d7388985-Reviews-Vila_Gale_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 57,2019-05-05 13:12:01.258653
Windsor Martinique Hotel,http://www.tripadvisor.com/Hotel_Review-g303506-d568996-Reviews-Windsor_Martinique_Hotel-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 86,2019-05-05 13:12:01.258653
Ibis Copacabana Posto 5,http://www.tripadvisor.com/Hotel_Review-g303506-d8767307-Reviews-Ibis_Copacabana_Posto_5-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 64,2019-05-05 13:12:01.258653
Merlin Copacabana Hotel,http://www.tripadvisor.com/Hotel_Review-g303506-d305741-Reviews-Merlin_Copacabana_Hotel-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 57,2019-05-05 13:12:01.258653
Windsor Marapendi Hotel,http://www.tripadvisor.com/Hotel_Review-g303506-d8447818-Reviews-Windsor_Marapendi_Hotel-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 96,2019-05-05 13:12:01.258653
Arena Ipanema Hotel,http://www.tripadvisor.com/Hotel_Review-g303506-d10452175-Reviews-Arena_Ipanema_Hotel-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 104,2019-05-05 13:12:01.258653
Ipanema Inn,http://www.tripadvisor.com/Hotel_Review-g303506-d305632-Reviews-Ipanema_Inn-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 131,2019-05-05 13:12:01.258653
Hilton Barra Rio de Janeiro,http://www.tripadvisor.com/Hotel_Review-g303506-d7178585-Reviews-Hilton_Barra_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 101,2019-05-05 13:12:01.258653
Novotel Rio De Janeiro Parque Olimpico,http://www.tripadvisor.com/Hotel_Review-g303506-d6727179-Reviews-Novotel_Rio_De_Janeiro_Parque_Olimpico-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 52,2019-05-05 13:12:01.258653
Windsor Barra Hotel,http://www.tripadvisor.com/Hotel_Review-g303506-d587348-Reviews-Windsor_Barra_Hotel-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 121,2019-05-05 13:12:01.258653
Sheraton Grand Rio Hotel & Resort,http://www.tripadvisor.com/Hotel_Review-g303506-d304506-Reviews-Sheraton_Grand_Rio_Hotel_Resort-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 164,2019-05-05 13:12:01.258653
Sofitel Rio De Janeiro Ipanema,http://www.tripadvisor.com/Hotel_Review-g303506-d301711-Reviews-Sofitel_Rio_De_Janeiro_Ipanema-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 248,2019-05-05 13:12:01.258653
Ibis Rio de Janeiro Barra Da Tijuca,http://www.tripadvisor.com/Hotel_Review-g303506-d7034205-Reviews-Ibis_Rio_de_Janeiro_Barra_Da_Tijuca-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 65,2019-05-05 13:12:01.258653
Ramada Hotel Recreio Shopping,http://www.tripadvisor.com/Hotel_Review-g303506-d10534326-Reviews-Ramada_Hotel_Recreio_Shopping-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 48,2019-05-05 13:12:01.258653
Belmond Copacabana Palace,http://www.tripadvisor.com/Hotel_Review-g303506-d301985-Reviews-Belmond_Copacabana_Palace-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html, 546,2019-05-05 13:12:01.258653
