hotel_name,price_per_night,timestamp
Premier Inn Abu Dhabi International Airport Hotel, 47,2019-04-30 01:20:01.474318
Khalidiya Palace Rayhaan by Rotana, 73,2019-04-30 01:20:01.474318
Yas Hotel Abu Dhabi, 110,2019-04-30 01:20:01.474318
Southern Sun Abu Dhabi, 62,2019-04-30 01:20:01.474318
"Shangri-La Hotel, Qaryat Al Beri, Abu Dhabi", 124,2019-04-30 01:20:01.474318
"Radisson Blu Hotel & Resort, Abu Dhabi Corniche", 63,2019-04-30 01:20:01.474318
"Radisson Blu Hotel, Abu Dhabi Yas Island", 67,2019-04-30 01:20:01.474318
Yas Island Rotana, 69,2019-04-30 01:20:01.474318
City Seasons Al Hamra Hotel, 46,2019-04-30 01:20:01.474318
Bab Al Qasr Hotel, 90,2019-04-30 01:20:01.474318
Jumeirah at Etihad Towers, 162,2019-04-30 01:20:01.474318
Emirates Palace, 275,2019-04-30 01:20:01.474318
Fairmont Bab Al Bahr, 87,2019-04-30 01:20:01.474318
"The Ritz-Carlton Abu Dhabi, Grand Canal", 153,2019-04-30 01:20:01.474318
"The St. Regis Saadiyat Island Resort, Abu Dhabi", 203,2019-04-30 01:20:01.474318
Tryp by Wyndham Abu Dhabi City Centre, 43,2019-04-30 01:20:01.474318
Sofitel Abu Dhabi Corniche, 70,2019-04-30 01:20:01.474318
Al Seef Resort & Spa By Andalus, 68,2019-04-30 01:20:01.474318
The St. Regis Abu Dhabi, 160,2019-04-30 01:20:01.474318
"Traders Hotel, Qaryat Al Beri, Abu Dhabi", 62,2019-04-30 01:20:01.474318
Novotel Abu Dhabi Al Bustan, 40,2019-04-30 01:20:01.474318
Eastern Mangroves Hotel & Spa By Anantara, 100,2019-04-30 01:20:01.474318
Ibis Abu Dhabi Gate, 43,2019-04-30 01:20:01.474318
Beach Rotana Abu Dhabi, 72,2019-04-30 01:20:01.474318
Saadiyat Rotana Resort & Villas, 185,2019-04-30 01:20:01.474318
Royal Rose Hotel, 63,2019-04-30 01:20:01.474318
Rosewood Abu Dhabi, 124,2019-04-30 01:20:01.474318
Premier Inn Abu Dhabi Capital Centre Hotel, 40,2019-04-30 01:20:01.474318
Al Raha Beach Hotel," 1,629",2019-04-30 01:20:01.474318
Zaya Nurai Island, 697,2019-04-30 01:20:01.474318
