hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Maya Beach Hotel,http://www.tripadvisor.com/Hotel_Review-g291977-d502126-Reviews-Maya_Beach_Hotel-Placencia_Stann_Creek.html,Belize,,755 ,,2019/05/18,2019/05/19, 99,Booking.com,8,"Free Wifi,Pool,Visit hotel website"
"Thatch Caye, a Muy'Ono Resort",http://www.tripadvisor.com/Hotel_Review-g5921325-d1015315-Reviews-Thatch_Caye_a_Muy_Ono_Resort-Coco_Plum_Cay_Belize_Cayes.html,Belize,,746 ,,2019/05/18,2019/05/19, 120,Booking.com,6,"Beach,Restaurant,Visit hotel website"
Belize Ocean Club,http://www.tripadvisor.com/Hotel_Review-g291977-d5528318-Reviews-Belize_Ocean_Club-Placencia_Stann_Creek.html,Belize,,913 ,,2019/05/18,2019/05/19, 171,Booking.com,8,Visit hotel website
Costa Blu Beach Resort Trademark Collection by Wyndham,http://www.tripadvisor.com/Hotel_Review-g291962-d8506092-Reviews-Costa_Blu_Beach_Resort_Trademark_Collection_by_Wyndham-San_Pedro_Ambergris_Caye_Belize.html,Belize,,277 ,,2019/05/18,2019/05/19, 124,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Ocean Tide Beach Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d310363-Reviews-Ocean_Tide_Beach_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html,Belize,,445 ,,2019/05/18,2019/05/19, 84,Booking.com,7,"Free Wifi,Free parking"
Radisson Fort George Hotel and Marina,http://www.tripadvisor.com/Hotel_Review-g291968-d293315-Reviews-Radisson_Fort_George_Hotel_and_Marina-Belize_City_Belize_District.html,Belize,,1284 ,,2019/05/18,2019/05/19, 111,Booking.com,12,"Free Wifi,Pool,Visit hotel website"
"Mahogany Bay Resort & Beach Club, Curio Collection by Hilton",http://www.tripadvisor.com/Hotel_Review-g291962-d12993948-Reviews-Mahogany_Bay_Resort_Beach_Club_Curio_Collection_by_Hilton-San_Pedro_Ambergris_Caye_Be.html,Belize,,267 ,,2019/05/18,2019/05/19, 171,Expedia.ch,7,"Free Wifi,Pool"
Hotel del Rio,http://www.tripadvisor.com/Hotel_Review-g291962-d1027374-Reviews-Hotel_del_Rio-San_Pedro_Ambergris_Caye_Belize_Cayes.html,Belize,,217 ,,2019/05/18,2019/05/19, 59,Booking.com,7,"Free Wifi,Free parking"
Island Magic Beach Resort,http://www.tripadvisor.com/Hotel_Review-g291963-d1687387-Reviews-Island_Magic_Beach_Resort-Caye_Caulker_Belize_Cayes.html,Belize,,374 ,,2019/05/18,2019/05/19, 127,Booking.com,8,"Free Wifi,Pool"
Pedro's Hotel,http://www.tripadvisor.com/Hotel_Review-g291962-d531398-Reviews-Pedro_s_Hotel-San_Pedro_Ambergris_Caye_Belize_Cayes.html,Belize,,605 ,,2019/05/18,2019/05/19, 55,Booking.com,9,"Free Wifi,Free parking"
Sleeping Giant Rainforest Lodge,http://www.tripadvisor.com/Hotel_Review-g291970-d2325108-Reviews-Sleeping_Giant_Rainforest_Lodge-Belmopan_Cayo.html,Belize,,895 ,,2019/05/18,2019/05/19, 130,Booking.com,8,"Free parking,Pool,Visit hotel website"
Black Orchid Resort,http://www.tripadvisor.com/Hotel_Review-g2151488-d817147-Reviews-Black_Orchid_Resort-Burrell_Boom_Belize_District.html,Belize,,664 ,,2019/05/18,2019/05/19, 101,Booking.com,13,"Free Wifi,Free parking"
De Real Macaw,http://www.tripadvisor.com/Hotel_Review-g291963-d310371-Reviews-De_Real_Macaw-Caye_Caulker_Belize_Cayes.html,Belize,,276 ,,2019/05/18,2019/05/19, 60,Booking.com,0,"Free Wifi,Beach"
Ramon's Village Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d308803-Reviews-Ramon_s_Village_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html,Belize,,1553 ,,2019/05/18,2019/05/19, 242,Booking.com,9,"Free Wifi,Free parking"
SunBreeze Hotel,http://www.tripadvisor.com/Hotel_Review-g291962-d302854-Reviews-SunBreeze_Hotel-San_Pedro_Ambergris_Caye_Belize_Cayes.html,Belize,,1273 ,,2019/05/18,2019/05/19, 193,Booking.com,12,"Free Wifi,Pool,Visit hotel website"
Green Parrot Beach Houses & Resort,http://www.tripadvisor.com/Hotel_Review-g291977-d308848-Reviews-Green_Parrot_Beach_Houses_Resort-Placencia_Stann_Creek.html,Belize,,328 ,,2019/05/18,2019/05/19, 116,Booking.com,7,"Free Wifi,Free parking,Visit hotel website"
Almond Beach Resort at Jaguar Reef,http://www.tripadvisor.com/Hotel_Review-g635532-d587155-Reviews-Almond_Beach_Resort_at_Jaguar_Reef-Hopkins_Stann_Creek.html,Belize,,637 ,,2019/05/18,2019/05/19, 130,Booking.com,7,"Free parking,Pool"
Sapphire Beach Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d3932221-Reviews-Sapphire_Beach_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html,Belize,,227 ,,2019/05/18,2019/05/19, 111,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
"Sweet Songs Jungle Lodge, a Muy'Ono Resort",http://www.tripadvisor.com/Hotel_Review-g291971-d310346-Reviews-Sweet_Songs_Jungle_Lodge_a_Muy_Ono_Resort-San_Ignacio_Cayo.html,Belize,,472 ,,2019/05/18,2019/05/19, 99,Expedia.ch,7,"Free parking,Restaurant,Visit hotel website"
San Ignacio Resort Hotel,http://www.tripadvisor.com/Hotel_Review-g291971-d308841-Reviews-San_Ignacio_Resort_Hotel-San_Ignacio_Cayo.html,Belize,,1336 ,,2019/05/18,2019/05/19, 141,Expedia.ch,10,"Free Wifi,Free parking,Visit hotel website"
Robert's Grove Beach Resort,http://www.tripadvisor.com/Hotel_Review-g291977-d308809-Reviews-Robert_s_Grove_Beach_Resort-Placencia_Stann_Creek.html,Belize,,850 ,,2019/05/18,2019/05/19, 177,Booking.com,9,"Free parking,Breakfast included"
Paradise Vacation Hotel,http://www.tripadvisor.com/Hotel_Review-g291977-d1170619-Reviews-Paradise_Vacation_Hotel-Placencia_Stann_Creek.html,Belize,,268 ,,2019/05/18,2019/05/19, 80,Booking.com,0,"Free Wifi,Free parking,Visit hotel website"
The Lodge at Jaguar Reef,http://www.tripadvisor.com/Hotel_Review-g635532-d1238954-Reviews-The_Lodge_at_Jaguar_Reef-Hopkins_Stann_Creek.html,Belize,,839 ,,2019/05/18,2019/05/19, 130,Booking.com,6,"Free parking,Pool,Visit hotel website"
Las Terrazas Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d1194472-Reviews-Las_Terrazas_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html,Belize,,996 ,,2019/05/18,2019/05/19, 231,Expedia.ch,11,"Free Wifi,Pool"
Pelican Reef Villas Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d603043-Reviews-Pelican_Reef_Villas_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html,Belize,,1223 ,,2019/05/18,2019/05/19, 325,Booking.com,0,"Free Wifi,Free parking,Visit hotel website"
Chabil Mar,http://www.tripadvisor.com/Hotel_Review-g291977-d600573-Reviews-Chabil_Mar-Placencia_Stann_Creek.html,Belize,,947 ,,2019/05/18,2019/05/19, 300,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Laru Beya Resort & Villas,http://www.tripadvisor.com/Hotel_Review-g291977-d582760-Reviews-Laru_Beya_Resort_Villas-Placencia_Stann_Creek.html,Belize,,761 ,,2019/05/18,2019/05/19, 184,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Villa Margarita at Jaguar Reef,http://www.tripadvisor.com/Hotel_Review-g635532-d8009273-Reviews-Villa_Margarita_at_Jaguar_Reef-Hopkins_Stann_Creek.html,Belize,,115 ,,2019/05/18,2019/05/19, 130,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Belizean Dreams Resort,http://www.tripadvisor.com/Hotel_Review-g635532-d628951-Reviews-Belizean_Dreams_Resort-Hopkins_Stann_Creek.html,Belize,,1134 ,,2019/05/18,2019/05/19, 472,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
The Lodge at Chaa Creek,http://www.tripadvisor.com/Hotel_Review-g291971-d300705-Reviews-The_Lodge_at_Chaa_Creek-San_Ignacio_Cayo.html,Belize,,1522 ,,2019/05/18,2019/05/19, 412,Booking.com,8,"Free parking,Breakfast included"
